"time-symp-to-hosp","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","death-prob-home-70","death-prob-home-80","dev-ventdeath-mid","prob-icu-vent","mean-time-vent","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","contact-rate-postld-10","contact-rate-postld-20","contact-rate-postld-30","contact-rate-postld-40","contact-rate-postld-50","contact-rate-postld-60","contact-rate-postld-70","contact-rate-postld-80","firstlockdown-endday","rr.1"
3.88317917443181,1.11141792944268,1.1405483381613,1.23186179221469,173.571003003166,0.0333888838469154,0.0326574889282881,0.0556458864667455,0.080212897592032,0.105607247139254,0.204476495321743,0.302435001456171,0.214083681920371,0.110360098958073,0.332771365254946,0.722825515802174,0.76918192793451,7.04546897722167,1.67912278636665,3.2290952755724,3.24588212337041,2.82320221721872,2.24322013195222,1.70805107835421,1.78666537566744,4.89655795207788,1.55592364056625,1.73919546534338,1.18759177812742,0.835948384201938,0.612631959294072,0.373837197505268,0.281503505157881,0.62500683815774,133.574840914569,0.845244800180467
3.86829086419143,1.11126309184625,1.15323100785915,1.22065643466075,173.657757570844,0.0334773361540086,0.032624362511,0.0556347881472594,0.0802956342233071,0.105817322834568,0.204483463688945,0.30230528647261,0.214468235576451,0.112372043110705,0.332268417440223,0.707104962250035,0.767018658484054,7.10994738897413,1.74841532994089,3.24786662809629,3.2579346454663,2.76732277414926,2.22077252733258,1.67946808657767,1.80358314134899,4.80777284943525,1.51018327082959,1.75098435860671,1.2028727042839,0.854297758541311,0.635811444703056,0.363761230425599,0.292264674093343,0.603311353733617,133.683650565487,0.803143705760123
3.85080569628405,1.11000044113656,1.16326275071561,1.23731034905442,173.687637669236,0.033471178479133,0.0326542075332712,0.0556355210202195,0.0802435135443012,0.105499545257284,0.204464963969618,0.30237184995342,0.213619474002806,0.110221652820133,0.334749783197493,0.704991436877392,0.765527150654826,7.11942536155631,1.67682797278722,3.16501443108981,3.21934640693634,2.76321504662769,2.19619512339088,1.6585569379156,1.80196269980554,4.78373341121618,1.53175804943979,1.78299459877735,1.14457024957338,0.846098911964444,0.598643817897078,0.370539550079647,0.285562006896555,0.611420275174448,133.831206190321,0.796555196564094
3.8569298643389,1.1099639178772,1.16436963308223,1.24413075091384,173.800667888398,0.0334542905300125,0.0326512495926229,0.0556266145210155,0.0802013231984082,0.105283214193451,0.204460484479788,0.30260117839182,0.212862796858286,0.112606544371704,0.336006169470851,0.693692491821586,0.767003000772142,7.13381162754181,1.6662964502174,3.19229568661222,3.22289659854781,2.78995250370432,2.21007913506267,1.705068905089,1.77396766590803,4.75336124414957,1.47124007480036,1.70082197652763,1.16192983297287,0.819753111536337,0.572150238107337,0.359950310794303,0.274724296284378,0.604702412365196,133.971281004,0.841478560185559
3.86086601232008,1.10991418909448,1.16395774430366,1.25205884752186,173.287660927906,0.0334691162335127,0.0327180069922615,0.0555805258996258,0.0802451039513976,0.105308241844672,0.204720498563175,0.302640101679499,0.213569124648795,0.110565357270125,0.33396552285057,0.695672369751854,0.767307541565562,7.15500285810472,1.68817502476253,3.25089569425276,3.24372331726202,2.77190200172768,2.21239784976826,1.674149298645,1.78060968817185,4.79338533782916,1.43714445164751,1.68856022913303,1.15279267366511,0.821538327070643,0.591493277988866,0.350689301501742,0.267933323080644,0.582093758000422,133.946381393208,0.823403706819332
3.84828491209024,1.10938313900624,1.1601911672178,1.25944615726591,173.448167427313,0.0334990159302964,0.0327291342499154,0.055572352697624,0.0802183036420121,0.105145213395168,0.204424411669661,0.302444905971164,0.213834879464912,0.108128351752517,0.342942991762426,0.701997442728812,0.766772103155776,7.10342318234007,1.61860924123935,3.21741331590155,3.23330104467932,2.75310563976373,2.1619809252734,1.63708263767061,1.79283456354744,4.72870190884439,1.43091207824538,1.67163246217489,1.12683283070296,0.779975725035405,0.564329248266328,0.34811801854861,0.2728292970321,0.58640436844049,133.88393382139,0.85885184412079
3.84778454492326,1.10954941963461,1.16696292052432,1.24810410319434,173.453363527648,0.0335428561115604,0.032740925674049,0.055510303072109,0.0801684669894114,0.105255598550141,0.204627547213685,0.302550955024839,0.21337630157665,0.109915637120267,0.344660615875536,0.701389615163783,0.768173502181696,7.14886360594654,1.65433468009925,3.24761899485332,3.25169986690852,2.78146116657427,2.22673649554064,1.68978180282845,1.81114015552365,4.81039480810099,1.41936603904523,1.70261166887645,1.09853143908963,0.783876869670601,0.55419369992041,0.348533838021487,0.27119983676891,0.575060312302482,133.926295217453,0.814824219945764
3.83879888235209,1.11133506499087,1.18907765266406,1.24550855680598,173.84326580568,0.03360613371111,0.0327789065702623,0.0554813014454738,0.0802260279216163,0.105436552944607,0.204793678131346,0.302522930781272,0.214306644839024,0.110301501732717,0.342890799262476,0.695101906407381,0.769762877903697,7.17595885926891,1.6918774767415,3.22331834674804,3.20571741426619,2.80262263267368,2.21331485408936,1.67757671266089,1.84706450274189,4.78010210323836,1.52911228638033,1.6859150076762,1.16414565938255,0.83312915995626,0.578132487887503,0.365681050060933,0.271524972373436,0.599072121590932,133.915425972377,0.845192059774438
3.83865369525071,1.11187282967014,1.22350023051832,1.26465761717976,173.637232810126,0.0335204273206991,0.0327693857814407,0.0554708433132731,0.0802594482642262,0.105472591710014,0.20476548345341,0.302701884828199,0.213256045713074,0.109019977634815,0.3475984819808,0.698134824707887,0.771888035601873,7.09813065762212,1.76879874161467,3.20650707264438,3.29924325512201,2.80154063259768,2.23148811727194,1.71029225240332,1.87530567938733,4.87375052744072,1.565317878938,1.70144451390849,1.16891167673722,0.825555026506143,0.592167287513696,0.360228321971161,0.275924239785167,0.576454917056668,133.966011477965,0.814770228805506
3.83960421910494,1.11223810361643,1.2081040483464,1.27773827946594,173.576260742551,0.0335694755909822,0.0328185469168437,0.0554565725690767,0.0802197410508817,0.105505206271246,0.204822484720697,0.302723305774839,0.212927456089728,0.109839887030338,0.343658157393725,0.698560908442991,0.771555048324138,7.04674970587078,1.78026897358122,3.23420202478547,3.24998273600297,2.82729963480279,2.2338693590617,1.70258336293273,1.82681070352723,4.85935687832129,1.55733886696096,1.77083070098472,1.23253615907804,0.828713655887937,0.609890683708329,0.383120830839292,0.288464120076113,0.623944374490875,133.913703355302,0.836440900096259
3.86207182788268,1.11325863772375,1.21380935745229,1.2622645712526,173.549717518549,0.0336011910603312,0.0328065972506368,0.0554257089216683,0.0801548784298522,0.105326566690024,0.204612705311728,0.302481404060054,0.212427014901612,0.114921970024554,0.342667639711478,0.697010457516033,0.768052508728057,7.08039620109656,1.74436413692803,3.24143818594567,3.25067700491802,2.7788079164339,2.18531484562333,1.67585752768927,1.79719927527564,4.79427954475852,1.64890136857218,1.77525726695295,1.2155424557367,0.853917401416018,0.609591523202373,0.381567483703251,0.287382481599396,0.61819020119177,133.979417148737,0.848533714548588
3.86722498031456,1.11316739669278,1.19535702363436,1.28163818926142,174.017729814135,0.033503981862329,0.0327984725065647,0.0554358282590056,0.0801725760100252,0.105387695684647,0.204609096430855,0.302576488363259,0.213119437665682,0.114735168279029,0.337457077362268,0.694858287478454,0.764967565822766,7.12431005800519,1.6447904499204,3.21031680513466,3.20848477202401,2.80978527048743,2.21638715170822,1.66555942292342,1.79808397124303,4.78336558440101,1.68797405783385,1.76912718220386,1.20437891247344,0.870929332981093,0.614366192802338,0.383943158140214,0.277283144369534,0.626161145438104,133.90258181949,0.835531018837138
3.87007876337205,1.1137712503846,1.21129569799805,1.29986129821325,174.685079649417,0.0335866949929817,0.0327583683340464,0.0553667860097296,0.0801392554745695,0.105283282604786,0.204555963151078,0.302628867011372,0.214146241822269,0.114550603259687,0.341787909333596,0.687005500353062,0.760002502124253,7.13549478063906,1.77094990212286,3.278961567898,3.27327032173618,2.76716898056752,2.2346112994466,1.67854810895532,1.78524551616633,4.75511433957792,1.61872371386856,1.79457501705557,1.25009827456842,0.851460925208498,0.636384176958383,0.383839366879856,0.293091855968093,0.659451435582917,133.983813746471,0.874560761247661
3.88345151371416,1.11417759758032,1.18653225371015,1.32766022371044,174.56414203953,0.0336396096650715,0.0327899916115854,0.0553832130962759,0.0801608564156504,0.105002120415937,0.204539945239443,0.302374287464402,0.215616219863862,0.11231016956341,0.341484035441834,0.695203645019682,0.758972938597555,7.08933147673084,1.75247973880261,3.21729379354054,3.19662832708768,2.81103167179899,2.21660807466524,1.6890649113838,1.78328290829007,4.82259860205257,1.56471152822578,1.79701638012115,1.21469633227389,0.866520101163799,0.623319601177562,0.373268270422071,0.281882883779,0.618161374341026,133.854823508966,0.851187475613094
3.88189257333159,1.11336037304031,1.18852251759704,1.30516182611843,174.629467233491,0.0336606166803238,0.03276632151093,0.0553851953536992,0.0802461138981442,0.105098099202635,0.204493262486822,0.302487038717449,0.216101026289256,0.111584520016827,0.339364947981291,0.686722161011234,0.757537588718487,7.08117638429941,1.74875933672865,3.2576767370432,3.26729351600578,2.82610278404452,2.20912189279317,1.70612974877549,1.80692530762696,4.76328404822413,1.52540841913817,1.76333586096638,1.18797418588667,0.811154144166972,0.616628426890319,0.368858832727817,0.28675080193319,0.628101434946702,133.843635984695,0.815140662129682
3.87412459008699,1.11233366452188,1.1847750530665,1.30584606882704,174.047335299504,0.0336894165934584,0.0327659867693984,0.0554014285274458,0.0802204960527385,0.10506363376245,0.20434738571235,0.302679691926953,0.216356673762142,0.112440155991543,0.33721105674299,0.689388441539452,0.759816476681897,7.16848418006714,1.75077005533435,3.31908939479947,3.29683789089464,2.81266751862535,2.23478587604455,1.70934958989165,1.82882758270206,4.85503329352482,1.50539172647188,1.72310361785256,1.18293770132962,0.825586210383433,0.60406842104446,0.371126926802165,0.293029658598394,0.606500723876916,133.756952912895,0.832096673351777
3.84776739138055,1.11222291849122,1.1758705777257,1.31091359350939,174.041191510538,0.0337612104525422,0.032745520710771,0.0553503587940395,0.0801895318850115,0.105149947337685,0.204430388143977,0.302623638701542,0.215505964671951,0.111912193617018,0.339169443757394,0.679834004088185,0.76200802172492,7.17981289304195,1.67382278647844,3.28786222067804,3.24140596243649,2.81239555504698,2.25676727006256,1.71130337614958,1.82773907218466,4.89761099379927,1.55992279555381,1.73098191753101,1.18092201001664,0.844743301564237,0.592675784539052,0.387189400883855,0.284140944401723,0.612314645950948,133.88834448665,0.831976345134841
3.86096255430994,1.11200645320236,1.17892985955036,1.32144449018707,173.52046548359,0.033733102865769,0.0327794172548864,0.0553108868159916,0.0800847697910156,0.105315731816256,0.20444663921708,0.302271870200232,0.215155631345809,0.108920537991154,0.338871375619088,0.667138493944778,0.763694593238064,7.17970534959973,1.73925747253824,3.24504284997796,3.23580672810559,2.84423884799076,2.24604409962499,1.72489496053165,1.87401267013987,4.89282141988262,1.52421383621036,1.75735630743028,1.15628229468536,0.832815147602591,0.596344015472541,0.374203516520098,0.292108458307744,0.599769123106641,133.952482667193,0.838213169071462
3.89562679379134,1.11257621870569,1.17433830236088,1.29825675172263,173.173927245273,0.0336650769577608,0.0328428531941479,0.0552679017246456,0.0800227481883688,0.105122089679151,0.204513502881942,0.302601685840034,0.215196304105496,0.107177780027293,0.337984623356635,0.676038998097722,0.762566613222819,7.17900485506586,1.77178693823536,3.26119772675049,3.28414659049206,2.83628311551014,2.25696692603355,1.70586619865098,1.79537818129561,4.85310794655453,1.45171910183545,1.72263770370822,1.19020628669416,0.820907117751406,0.600192838766149,0.380960740488643,0.275218458417358,0.598488435276623,133.842643494366,0.8453314750544
3.90756536449255,1.113191157186,1.19601652515838,1.28555698127931,173.918864111779,0.0337311522746796,0.0327768673880714,0.0552322269236713,0.0800579073065712,0.105279178602694,0.204579823950633,0.302002383885606,0.215216922645278,0.1033055887331,0.335166874233174,0.665415569515605,0.764719039323134,7.183039369894,1.73799751716254,3.30555858314837,3.33081731891046,2.85167414079878,2.3069717083745,1.73150808470094,1.87069059857223,4.92016641746785,1.50503757641885,1.72442839679164,1.136820887351,0.864245299251725,0.594225154556426,0.362164638482596,0.293859437314007,0.621507605146654,133.802558531667,0.823085613439664
3.92102001378924,1.11457986314398,1.19033064344653,1.31031671474868,173.896747461426,0.0336009049361667,0.0327262831434777,0.0552343298202882,0.0801135282389948,0.105271833636413,0.204441871515614,0.302166880971724,0.214917389979993,0.100449507753557,0.33750816375002,0.662749317403669,0.76160184184681,7.06862942462611,1.81143061056855,3.33608064553987,3.36437017799576,2.88826975158211,2.2573731099846,1.76148530580801,1.89517218091215,4.97520861514162,1.5034945805086,1.7390525109235,1.18474196149733,0.848587967916995,0.594451814167152,0.376025762267535,0.30452705231208,0.621113162224325,133.876610334612,0.834423114571037
3.91060785049153,1.11274814782961,1.21448372053085,1.32108502598877,173.494435833461,0.0335662215899971,0.0327410372048225,0.0552468668204586,0.0801196242924303,0.105156775934669,0.204608518980874,0.302061690462105,0.215312881918132,0.101285508547665,0.33408854612107,0.671414036071165,0.76452814948017,7.02209901467844,1.82637704329772,3.30731869290001,3.33296350380453,2.84460061785115,2.26766539354231,1.7354753982126,1.84884310906033,4.96635940287813,1.52770357737692,1.76006974078008,1.18231393878471,0.865227168526502,0.615213970043592,0.368823047230435,0.287151426849238,0.60082791172206,133.87534647962,0.820649983061584
3.89633995475892,1.11388552377139,1.20175250796734,1.33029793831206,173.603433435142,0.0335847942252358,0.0326146242157152,0.055214890006553,0.0801532767482206,0.105249337991258,0.204642197235924,0.302168103751942,0.215807199481467,0.104245525841262,0.338992422260906,0.683758561613595,0.764487512489578,7.00635639321595,1.7787124911283,3.29935975494821,3.34416864840826,2.88165766166,2.30315022556884,1.74175938547527,1.85373225437779,4.92456168533744,1.56353969815236,1.77816177923964,1.20893041893773,0.85660144088593,0.604959511473434,0.384276999726429,0.292076954801473,0.639008089974441,133.858704411916,0.843326750826428
3.89587066383186,1.11509940004377,1.2049949638125,1.30948685784524,173.424921056897,0.0336005773475075,0.0326885485525357,0.0552195168706622,0.0801430535362675,0.105290683159327,0.204493763368709,0.302445145097005,0.21528910219572,0.105447446971793,0.341431980421538,0.681275092608544,0.764407040610255,7.02667366145602,1.86799711264573,3.40948364179563,3.40252157837257,2.91981261700208,2.31645871714147,1.73370036522733,1.87583675662928,5.0180593852701,1.45314399432016,1.78489022065769,1.21931768808803,0.832606700619503,0.625213448402906,0.364190345550437,0.280063762552128,0.609350563438958,133.653477934252,0.864582549704235
3.90299710329361,1.11402238245225,1.22493651948487,1.29665239087545,173.608358043072,0.033732777673781,0.0327573947304096,0.0552881599673265,0.0801740338910767,0.105216763583807,0.204352764847096,0.302604829093929,0.215086124193486,0.105320445519104,0.34100466326361,0.688243693428486,0.766647409977957,7.00300997138042,1.89480677754488,3.43199540952295,3.49864350094835,2.95675856303374,2.36549038435339,1.8075810169781,1.92957063541363,5.07655430339334,1.5235518965781,1.78425758043614,1.20822096575465,0.870889284067069,0.620521848414236,0.376615771723858,0.293898836101501,0.611866783435966,133.66949399738,0.834378291519857
3.92295579884523,1.11600179740331,1.21381402211202,1.29352588204555,173.184985410815,0.0336819618015865,0.0326789057820685,0.055348952926834,0.0802116317977492,0.105346758689185,0.204404339706345,0.30231847085729,0.215237258300981,0.10310352098987,0.343761297574161,0.707167016880715,0.767757381371871,7.05790859111949,1.95621212423497,3.45770683731486,3.50483358929466,3.01009998710725,2.36491901063523,1.78136415023015,1.93669296892693,5.05584261141486,1.69369287064235,1.87929312692995,1.23552569579331,0.861745953037261,0.630587075081785,0.398563706188156,0.294982261812749,0.674222691751142,133.592662629737,0.844876156374121
3.91454951680294,1.11671529819603,1.20999774174711,1.28876847760937,173.92064839811,0.0335677091177953,0.0326401446318221,0.0553377395903766,0.0802290869279616,0.105027606107277,0.204447463051574,0.301931101913904,0.213746129661531,0.103446214643775,0.34160453129747,0.708207460687267,0.762685390897455,7.02411355175372,1.87723216984836,3.39983599258301,3.42728772923739,2.98884791719491,2.37221948814793,1.79679975488208,1.9190289511812,5.1086687591854,1.6515268804671,1.78987330217248,1.24207497030535,0.875059343605224,0.632311256887956,0.393174203841311,0.295327591286723,0.621380039422418,133.604146212139,0.797110117587633
3.92049233667688,1.1176371925678,1.21019521226217,1.3064116005665,173.618446015058,0.033635466769685,0.0326673089135942,0.0553292517320766,0.0802327681998857,0.105062058240205,0.204393277079741,0.302123704793435,0.213421346537197,0.103839452502089,0.342153983571374,0.714711626066345,0.763635991510094,7.00113157888706,1.90802656488386,3.43024345988912,3.41028086960875,2.98802740321914,2.34209611083436,1.76128279630996,1.93094886544237,5.14588347236407,1.60126217466908,1.81518301292968,1.2017967167298,0.866113592522021,0.629738640969978,0.38379605687694,0.286146941110037,0.646448978743119,133.689126705254,0.858073112785976
3.93090602123638,1.12011083788107,1.2126895750117,1.30500473783222,173.207527075762,0.0334925312165021,0.0327222926848186,0.0551985269117919,0.0802599753289121,0.105121486909973,0.204622826552845,0.301999974026527,0.212928653508637,0.102377341955306,0.338228192556886,0.715029157140447,0.767849964073501,7.09088792358976,1.88810273336683,3.42728714124125,3.42077142521214,2.96515007158371,2.35338785071778,1.8084591234139,1.91953466073029,5.12149360197203,1.62432236209605,1.79975782570204,1.25038619738177,0.873832072479679,0.638158106623392,0.384992343784008,0.310610859520667,0.663795600241962,133.752766274616,0.856858087225863
3.93695677447836,1.11862056019142,1.22240867228195,1.29539950671813,173.506373976622,0.0335187487913874,0.0326471259989167,0.0551798236509433,0.0801911139960063,0.105735209881512,0.204876255683575,0.301741101959495,0.213104610729968,0.10475835365582,0.333291251011924,0.732346478289269,0.772002451871096,7.14131314336029,1.93982270273909,3.3908674848307,3.50679574200322,3.0035584216843,2.36365717854528,1.78639773879011,1.9249788743846,5.13929864925796,1.66581208515617,1.81061211940061,1.2354956936672,0.88867651924947,0.621504766225018,0.413732476094003,0.30359703673928,0.668826531903707,133.739925214132,0.882071612877979
3.94538884941887,1.11865814006217,1.19218476905039,1.31532511629117,173.141748790804,0.03358918499355,0.0327095829061186,0.0552663167927042,0.0803028519015733,0.105779064994246,0.204905955864469,0.301716204695158,0.212712309774953,0.102177383630103,0.331522879365757,0.73900403560539,0.770481123273408,7.22462676693662,1.91478666767469,3.48823786165007,3.44842651129334,2.98782194887025,2.36735605118856,1.81143577688647,1.96118262315903,5.24102865995004,1.64528608958843,1.8270257424108,1.25910986290635,0.857585618471732,0.626943239194739,0.37729754035587,0.298470932989706,0.651534324736467,133.805319189513,0.855053639408217
3.94337347802417,1.11666949479021,1.16632758568703,1.32318193272743,173.77888241239,0.0336112313025594,0.0326389972317316,0.0553300349499654,0.0801884836477448,0.105494662932364,0.204892726210008,0.301230367602611,0.211990433361204,0.104853644126162,0.339854143467546,0.746217427984603,0.77187746594937,7.27313672444665,1.93579628289121,3.42440259678231,3.5024849278313,2.99581654706254,2.38197616962633,1.80562961890398,1.93436153576342,5.13339642086927,1.69980535368004,1.82769432597086,1.26374238361107,0.890004249330697,0.630728238503133,0.410943274135328,0.297837344798345,0.664112661255585,133.711645432496,0.857049992874624
3.89844440564925,1.11894230753563,1.17926655396565,1.32436130707294,173.895595072849,0.0335718293543637,0.0327279282714476,0.0553650225060772,0.0801538774774033,0.105617362397862,0.204962659749837,0.301367738888852,0.211613326282151,0.106956624357223,0.34038807614332,0.740440271016465,0.772503472432241,7.17700350583555,2.04520691909023,3.49498486903399,3.46764875033543,3.05432712179338,2.40897821640096,1.83854037466705,1.95935161220093,5.17845302146178,1.76308987345941,1.84010307953116,1.2865516137692,0.87578784602164,0.646303252662144,0.410283835908323,0.299449019411957,0.65903528797671,133.703359610885,0.886013204775323
3.89716063811658,1.11870145554871,1.18680542816228,1.29124416514696,173.403182169783,0.0334036703830074,0.0327222417971825,0.0553824717937151,0.0800304304001929,0.105317380876226,0.204941069516628,0.301514061168673,0.212738328626349,0.10882844060657,0.343491593887684,0.745557911367093,0.772644350458423,7.18379919878518,1.89797575656648,3.48549497682404,3.54364596525547,3.0277924808315,2.36777520790946,1.80518302858438,1.94480866280511,5.17954052395671,1.7103139117928,1.85821004029715,1.25087628856559,0.882803402363019,0.641287067737312,0.399213070175508,0.293530062940597,0.657577110284737,133.580409548732,0.840047850354634
3.90474933172057,1.12014991649642,1.17750841786121,1.30475626575435,173.188820086427,0.0333695579532855,0.0327124274903282,0.0553833359303564,0.0800383236191244,0.105359473412294,0.204988165480766,0.301637114207373,0.213826968428412,0.107763475136716,0.340351890674272,0.746358811870106,0.772698233190239,7.19262964178458,1.84336770908235,3.47258165404439,3.50862018210766,2.99388430027228,2.43641409601704,1.81360499044904,1.96681288166853,5.10271024928433,1.7152721826496,1.8296935396839,1.27426012929414,0.878494813959252,0.627019485613304,0.38868587192668,0.307195070347245,0.640260630726219,133.569505654287,0.850819422977851
3.91061699866742,1.11836803769602,1.1578364670135,1.30459921048704,173.49220432019,0.0332958399071247,0.0327122380930843,0.055382866674113,0.080032120596486,0.105408336459247,0.20469623537543,0.30162175395526,0.213376873023124,0.10492908142174,0.341590798445619,0.741273592720018,0.769810411961214,7.13106000311968,1.91813721834507,3.43373393783518,3.54539705699468,3.03962695511484,2.38715044497015,1.81491776019621,1.96004911277941,5.1706383934781,1.65467239180166,1.89632400188861,1.26717217976958,0.874228984664264,0.647819425726036,0.410066059644991,0.308782040269729,0.677141565787238,133.52958446226,0.805746210895694
