"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","time-symp-to-hosp","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","prob-icu-vent","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","contact-rate-postld-10","contact-rate-postld-20","contact-rate-postld-30","contact-rate-postld-40","contact-rate-postld-50","contact-rate-postld-60","contact-rate-postld-70","contact-rate-postld-80","firstlockdown-endday","rr.1","rr.2","rr.3","rr.4","rr.5"
8.70062540111687,0.0288807027166315,0.137685337402486,0.342188051057457,2.50605751704649,0.815922761176819,0.709411472954374,0.587577695269132,153.635853530719,0.644471777254549,0.783004447484348,0.0353879460725069,0.0308638462645282,0.0518516286229232,0.0834432256095968,0.116685039097432,0.192779419846639,0.28092682905814,0.199514546195336,2.37191310129897,3.007487522342,2.81810095933745,2.36758074246187,1.71890371975931,1.11841825569859,1.10948493774582,2.48188750832385,2.61000581585603,2.35857173489211,1.53734935024928,1.01739737769561,0.672352902977971,0.35101324563448,0.344012155450617,0.412601507389035,152.422820905633,0.0438810051971691,0.320820430291181,0.287539516264566,0.176716771078219,0.167858790959321
8.63664003312988,0.0315931767050268,0.139190678015408,0.332235839996022,2.59801645346382,0.810832993709639,0.696713418050319,0.551003067400957,153.647568610586,0.655908546476086,0.8174189037368,0.033289834466225,0.0309817889671575,0.053596004328769,0.0838386121786462,0.116251208932413,0.194872852903796,0.290500958748545,0.195156429032632,2.44281560044519,2.95439156549235,2.84276557833959,2.38106084012704,1.83049189511294,1.07595248237814,1.20114379353829,2.5417232629366,2.80505112573957,2.12441201507303,1.68730184867924,1.04368053054599,0.704238488203492,0.373409237249958,0.31777007290732,0.379430136024721,150.251891486059,0.0696719429662577,0.248938001304441,0.465258621316385,0.0161407963112344,0.0827067810932888
8.5644649603043,0.0262607636536707,0.139289682889777,0.328262256957035,2.59821359487213,0.809178787186702,0.705050223307772,0.535351766165145,153.508983424258,0.64776805850001,0.801870324298112,0.0326851368817207,0.031677140740229,0.0519028046722388,0.0818555452106928,0.114570258425518,0.193707354193792,0.295035920687105,0.194139513292979,2.41422408508628,3.12784934285148,2.88672536899011,2.42715359073879,1.86892255758806,1.1332112441579,1.18818374824718,2.6410626368527,2.56405919241076,2.18087786661139,1.51659550670938,0.925697179871363,0.602187550645952,0.356792813633652,0.297108524668487,0.450494858760463,151.524224313128,0.0680298609223095,0.313111176970155,0.397962247977877,0.120868473600618,0.0782436067622113
8.67268015370122,0.0311168103208778,0.147965953716853,0.331267759677671,2.62633316734172,0.867334975651917,0.71912749328236,0.526132964889587,153.222488449721,0.639451752936505,0.809024538051561,0.0326440455048945,0.03049943815207,0.0523409031146209,0.0818674467736123,0.107258033592878,0.197308668521769,0.291125506854256,0.189053233780992,2.61227170549911,3.23808270694725,2.9908865582854,2.43456638670783,1.97327546754979,1.15367701936517,1.17868585688165,2.67378259587808,2.4137643419078,2.03025688628224,1.40238158329809,0.863100640187115,0.557731208766714,0.303549334366253,0.311031625590241,0.375481245911592,150.953733707346,0.0616807965024029,0.497212191001302,0.350903700305129,0.0491349130485981,0.00957246636941657
8.59529425665861,0.0301494734378149,0.152359759424329,0.325140577826053,2.59319412156611,0.892456518509885,0.694952387536574,0.492156583695281,156.989813105145,0.659880253666467,0.818986503599653,0.0353474325790713,0.0299501392320478,0.050777344100883,0.0804676851123374,0.11296126567058,0.191989599908408,0.284982408836403,0.19708986793675,2.66438162266087,3.22835313358499,3.1406061947884,2.58479984415761,1.87420725855789,1.16742229143104,1.23979559299768,2.68229522937435,2.3254460738551,2.02393005225967,1.34532419879601,0.929428995047916,0.569921846110735,0.296430404908863,0.275085928751821,0.379602616269407,151.927976959532,0.105135985926256,0.132717678381291,0.613898390276288,0.0598497164935867,0.0228781248456088
8.67586726838534,0.0344458381211449,0.159202419078221,0.322810576518404,2.70087882239293,0.872408897556959,0.682594187330877,0.474692797761195,158.660131180051,0.658627971510611,0.738027859392508,0.0342540650590113,0.0314647736790939,0.0537553797946332,0.0802053279809539,0.116172571399525,0.196267149652025,0.283985449071259,0.197337603866065,2.44375464394035,3.14457511822364,3.04362538985445,2.52154802875661,1.91328390827119,1.15839956461734,1.19050695329131,2.56195455131662,2.50620325855656,2.0141239397149,1.39632211608097,0.883351462614186,0.59858005035939,0.324325619123679,0.312788759342215,0.375066323143406,151.956579702099,0.167956651062541,0.324652863115494,0.0359591950318013,0.411515192557207,0.0399994638870422
8.68167867031154,0.0325268587202535,0.160586606149345,0.33708099126398,2.73743184509843,0.872995372889423,0.706617761980614,0.488217312189877,158.164560360633,0.661704918763359,0.742765933264092,0.0325824253799338,0.0333837722224055,0.0543080556149826,0.0760146530906539,0.114538188506416,0.194445405385919,0.28164786705499,0.194882738254692,2.64599542616943,3.11494139370753,2.77466072978972,2.41136748922933,1.75399203595976,1.13445816621909,1.15248127229829,2.53376659995619,2.7136470188559,2.21155328380138,1.47699898030612,1.00926953430866,0.622741133520238,0.373358623409502,0.328900258990234,0.432688107736554,151.759209876261,0.0649779396536405,0.419727985277848,0.467374132723241,0.0114637224888657,0.00420829563951377
8.56543299074975,0.0260173110677187,0.162693775875337,0.344601098366127,2.71325268925419,0.853374742957042,0.67963626024966,0.507855428322924,159.374107941968,0.685933750146549,0.788866275462634,0.0327340913243214,0.0328023921171152,0.057130446894339,0.0753341119138787,0.107044954905766,0.193960012479248,0.274821506333774,0.187826091370382,2.332929111394,3.0328692541969,2.76351739012822,2.353693877866,1.71573895917233,1.08620172686512,1.04475052842404,2.3073164455921,2.83136373534859,2.4719762160269,1.83845039078129,1.15073822386896,0.762249453622574,0.384934447741036,0.372416048309712,0.439917428598102,152.148546973911,0.0490276878735539,0.347134733366077,0.328162367210467,0.220192842234906,0.03066705526822
8.60023289743663,0.0271279560871299,0.154864808699576,0.335500214139839,2.55071942923788,0.845850776537406,0.715928107482414,0.518705361603502,160.23035677017,0.681606125822158,0.793212137354854,0.0339819438054067,0.0346037039921919,0.0545158353533597,0.0740433630068634,0.116479225147391,0.187456710707554,0.269831929416849,0.183842042808318,2.36491206261206,2.86573090899101,2.63858952780669,2.18604022694533,1.63009899474832,1.04542226569005,1.06497629182903,2.26880128319822,3.1339175608809,2.51555016664322,1.73630754111395,1.13349803145332,0.722673641377063,0.448424390181513,0.390453494488753,0.486846713308869,151.573093309892,0.0842940626116749,0.224875075847376,0.507562604810428,0.0687432605018728,0.0510423893612908
8.65465194379638,0.0331666773651693,0.166675108053754,0.338706341000551,2.53524068301507,0.789945283582998,0.673839585154558,0.520154086401175,162.057339288269,0.688776936007978,0.770791213677666,0.0321296023185855,0.0356156026446647,0.054490269753071,0.0757620975743674,0.116725544132252,0.188354124970768,0.274764310854775,0.18321046117548,2.30580517496204,2.84738583248561,2.71438845171709,2.1861907246883,1.72591297369092,0.975175735976849,1.05655224945755,2.40252754287009,2.89849241725984,2.35520706740702,1.55749758797014,0.930876281409618,0.654322158761739,0.36563288882868,0.303935949943997,0.460000670681144,151.341542093512,0.0681919705469869,0.243251522290673,0.270545075727262,0.379564814495866,0.00742614445591272
