"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","prob-icu-vent","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","contact-rate-postld-10","contact-rate-postld-20","contact-rate-postld-30","contact-rate-postld-40","contact-rate-postld-50","contact-rate-postld-60","contact-rate-postld-70","contact-rate-postld-80","firstlockdown-endday","rr.1"
9.32563998813701,0.0264972596732073,0.107481721711094,0.288702079179602,0.92667030485093,0.800605916686108,0.668450871601346,116.434991097837,0.730074619085856,0.631173868804264,0.0302004653944394,0.0347851738786901,0.0576477468532415,0.087470417756842,0.120456844626927,0.208746861509911,0.29391669291137,0.209856220403977,0.875064590093069,2.80371347318103,2.89337522227485,2.50163729765952,1.99069177973045,1.49722276817303,1.72850725233538,4.57980692987256,1.34712980865965,1.62444018738071,1.18619218495096,0.85155484822341,0.602302144170309,0.380466863486161,0.320654173134277,0.769586604120363,127.42249938209,0.637934226342402
9.35766381751397,0.025114426613533,0.100794915250557,0.285849975353287,0.930019940616051,0.79832132431457,0.663032424466395,118.042500940566,0.737583137595894,0.6285871630415,0.0301601144897148,0.0348322763914505,0.0577212966798708,0.0877866941440124,0.120344980106959,0.208873621503797,0.294222134556054,0.210285724592967,0.955332069312842,2.83542914591108,2.8631792647463,2.54077923575981,1.99991987175939,1.49123344666458,1.71791695290946,4.62430673856356,1.38025570881967,1.6543247301463,1.20593540494398,0.868393402868186,0.633858516266917,0.39816415858661,0.334707790485802,0.790813037169249,127.226896193201,0.643274043601133
9.41627738682844,0.0275812658731033,0.105117805313485,0.288022734163723,0.95334938486143,0.806181611621873,0.664547413495662,115.848383083052,0.741770271828297,0.665367058179183,0.0301726563144886,0.0348942423642924,0.0578482411160999,0.0877495485529445,0.120559359924235,0.208700934374619,0.294359177095157,0.209814921765347,0.796358167396519,2.69448749784299,2.78669271649644,2.49128633615129,1.94590423059856,1.48460363035183,1.67209776133101,4.42251263840938,1.32414604302193,1.62490099367983,1.1602047337137,0.837936326807706,0.604361690948052,0.372369133280445,0.336034217267523,0.772945178786994,127.803475696238,0.665854472901884
9.47273380034169,0.0274695245317157,0.10629347417641,0.28614789902309,0.950391405043302,0.802934478312331,0.646272300117701,115.801243916408,0.749367959074315,0.665997581267619,0.0301214955968368,0.0348625219879406,0.057725762683875,0.0876769173526426,0.120308192375808,0.208977599199019,0.294099331714264,0.209898417630964,0.795919414014444,2.67272336834662,2.73010279286897,2.38030281450578,1.91483883927061,1.43122933275649,1.64546114057046,4.36866702374909,1.51315907609353,1.71402327719059,1.25549094671135,0.869246729106069,0.636103946688274,0.391941720204945,0.340240999283173,0.804519938992387,127.505000538392,0.612255488188469
9.43448756749197,0.0247362610953353,0.10535140989814,0.276473146150366,0.934337259172398,0.811386380990423,0.632608476239472,118.529381758365,0.73869414698203,0.652472607550323,0.0300657380677824,0.0348171388685938,0.0575267857640404,0.0872744558231873,0.120433072300058,0.208313679074167,0.294072315823163,0.209910214041897,0.802441608714789,2.5550318895588,2.66857205065151,2.32433526259592,1.83731563009701,1.37866175295068,1.5799259948866,4.23781103330398,1.55381534736613,1.76993124597952,1.25973219012995,0.900446619613944,0.653880512924797,0.389215633883819,0.363317854002746,0.85884976212568,127.328657217513,0.637119543939275
9.45757454254734,0.0248806598468963,0.0948139516205865,0.278422001827685,0.935803976224594,0.802804377360162,0.646581428156715,118.414665379939,0.741055662183854,0.636114806561901,0.0301510204117466,0.034815264277875,0.0575801938461111,0.0878852687174956,0.120396993449718,0.208070372690031,0.293267086585464,0.20975442713871,0.775466338381675,2.54903919277633,2.65183616627064,2.34045384148609,1.80856904624865,1.38162937015966,1.57864445816334,4.24937429905595,1.62325067836593,1.77239528758592,1.30779409336879,0.900143894416728,0.656579133570419,0.407886486053325,0.35163003506416,0.84695224768006,127.004014497333,0.640691702008003
9.33711732329026,0.025064558878635,0.0891477549209902,0.265613131310145,0.94799648681059,0.818681465330552,0.627208186665778,116.458418768407,0.735409842683939,0.644019413838036,0.0301387691463343,0.0348124797818282,0.0575931251992782,0.0872034530356059,0.121340616466777,0.207936126956913,0.293657984665139,0.209966436392527,0.779658041760528,2.59429127406487,2.67654311886076,2.38594083338227,1.86690735756783,1.38943528122794,1.60023433424353,4.30494660036891,1.48666920069023,1.67160410420808,1.24253881356057,0.869777093482377,0.616020278575002,0.37992269258018,0.36541879129829,0.814109094682582,127.11385761376,0.594707070986651
9.31586256637813,0.0209000287287591,0.0886141770602231,0.272489738211184,0.954055364301194,0.816830810447072,0.661433242593039,116.511980988902,0.741580000843783,0.64712376275544,0.030154146421165,0.0348129643238803,0.0576351665236707,0.0872602461239333,0.121380547853564,0.207852764108449,0.293570852190777,0.209963660904574,0.807360820308368,2.6209773323471,2.72663958706851,2.38500780195419,1.90594971400945,1.42229955075741,1.64928977116199,4.34958909164328,1.34837091851671,1.59775961232515,1.1801732060404,0.852243657303175,0.591084384906788,0.374831727716459,0.331056401721849,0.775122285362777,127.301283488803,0.620151073901985
9.36020239500404,0.0258239628901451,0.0943269390113828,0.267254747004383,0.959186838205042,0.822164514100627,0.637723835220673,116.391382709252,0.751552097863228,0.614508779529111,0.030105179032681,0.0347893094957852,0.0575276074564939,0.0877289425157338,0.121619583754547,0.207371151566167,0.293775552147914,0.210157241132906,0.811514732107946,2.57356441086293,2.74680866439039,2.37487543816159,1.88935781566682,1.41972486397186,1.64440770120942,4.46870983740228,1.30401822903167,1.58230254248849,1.12800097149986,0.799681445552174,0.576208869989965,0.342552313823973,0.32228860485569,0.750371643554408,127.392592323177,0.621868469325194
9.28213011907079,0.0265554914176267,0.102532012056391,0.263804959772153,0.957014150786747,0.821644700686866,0.610638797095579,116.23684372909,0.757882631019136,0.630245836058486,0.0300737723655369,0.0348298453541952,0.0576371956804636,0.0876153462354409,0.122185599763034,0.208294838202721,0.293938678736774,0.210706646044415,0.77345657812135,2.58917894677392,2.76216977391427,2.39503961442758,1.88565822220788,1.39417605646957,1.58926238058064,4.40683577977955,1.215312181688,1.52179029279007,1.09422278203115,0.786295973279456,0.565588966688473,0.337674050259927,0.308948310080553,0.73797713398054,127.491209257575,0.601460139300005
9.25597216962579,0.0285201601581844,0.10180006764813,0.276785499499345,0.960505746745225,0.832551408401237,0.618484961516748,115.239137387686,0.759467608917413,0.61822699457047,0.0301092840473654,0.0348398934407066,0.0574251487351947,0.0872950316924609,0.122422336517239,0.208681264836641,0.293780493248283,0.210842518463727,0.796429052792035,2.54458083417762,2.70596623406926,2.34799458654234,1.8745416487291,1.38539709586275,1.56905828443801,4.39733327526798,1.2022193306801,1.5337198308842,1.10208370620316,0.783372737617433,0.55550351593791,0.340220138570572,0.306021497573458,0.717818084975402,127.374557345082,0.638209949583573
9.27093459669921,0.0275451694832846,0.0933724143145333,0.269734519242257,0.95288513448457,0.844358634963175,0.650866468418768,116.782342879975,0.756174692950369,0.604782926634567,0.0301103501943862,0.0347780957291855,0.0576714060823765,0.0873190291750766,0.1222378925801,0.208404199880251,0.294157671339197,0.210662845393579,0.76625558260775,2.60986516213604,2.69337226827228,2.33568793282507,1.90124600528332,1.40077737229456,1.6061927270308,4.35133849825893,1.35018250353325,1.50059626764177,1.10480252481851,0.806469427597607,0.566845358879255,0.34107471195957,0.321275125304235,0.749097069233297,127.982403336412,0.650431322972083
9.18270581329591,0.0285775751673944,0.096424330768063,0.28059299241647,0.951588007008004,0.831049210193319,0.650630343238246,116.256139055829,0.759630940874789,0.609693454877281,0.0300973766450134,0.0347307975418054,0.0578985015529453,0.0869369512740629,0.121884586171376,0.208427878472881,0.294164361113041,0.211174044875515,0.798685053419143,2.63536686214933,2.74391713693015,2.40368830641925,1.88063446181865,1.42547946974077,1.63847553407903,4.46010358153059,1.40431130583766,1.66908616855388,1.22242608982209,0.854682826265434,0.620311537321118,0.364346305294454,0.33595283275239,0.804622260689261,127.14126251373,0.636239552074803
9.13581913586802,0.0245314702996424,0.0980424264784239,0.286512960179909,0.954483546623147,0.846292630480399,0.638044493803968,115.605862184897,0.761497989204176,0.624212934911877,0.0301107761912178,0.0346803352518458,0.057941591175341,0.08653888462384,0.121759938670903,0.208476178905784,0.294770757346575,0.211358993474371,0.849808139303532,2.74328379691872,2.86666520676923,2.54283996062618,1.99097904409437,1.48652253615674,1.69125376081772,4.58860384287658,1.53327788543715,1.73102757578576,1.24891975652479,0.890970139265907,0.636596625895982,0.406287014710139,0.345145340321265,0.81302015212246,127.170223055196,0.619126197663977
9.04919538138726,0.0278764216671067,0.10310619274601,0.283060573739695,0.957470646507808,0.851919223629089,0.634366746856657,114.138405283205,0.767282661734547,0.605958963161526,0.0301017301096483,0.0346730356891789,0.0575336066716523,0.0865157909971094,0.121855364755461,0.208714410013568,0.295491206589384,0.211787969336192,0.812416949716145,2.65374165675659,2.82660661436011,2.47151310698836,1.9667476399692,1.46657570357935,1.66846692858049,4.46879033025045,1.51545012009091,1.66355848086257,1.21331497617517,0.858213491248798,0.623123344189018,0.377013120898721,0.348435904708676,0.80949837740475,127.594597639242,0.627922180600278
9.05711988951363,0.0296297586623094,0.105049484561646,0.291205332195562,0.961859732527259,0.846335439330245,0.655072382462587,118.42249324662,0.784970213465609,0.609766327434184,0.0300952674672626,0.0346947715394669,0.0571275686326884,0.0864983779918304,0.121283318110164,0.20822334201658,0.295689612673117,0.21136738405242,0.843326477701326,2.82099142870662,2.88871574777135,2.53312950398115,2.01839476029817,1.48874843960874,1.74001157692512,4.66197337480462,1.74663390595666,1.8714180538479,1.29747134311764,0.958657657775034,0.689952736789862,0.434962806819389,0.359715410782477,0.872188794958089,127.091893974692,0.655976669128241
9.26700464496494,0.0315343569188074,0.112344820122192,0.2973303937063,0.968250513532279,0.859022102053863,0.674231017696432,115.422612212123,0.79929155076648,0.597996248637761,0.0300879551267779,0.0347428744369078,0.0570689591783318,0.0863020732343792,0.121526601977719,0.207662473743769,0.295981102705533,0.211500838231338,0.933488563115403,2.81475919310882,2.83367577376995,2.51851857380822,2.04248944273423,1.48619722657731,1.70158282986413,4.62414893916204,1.72436810121496,1.83683489223701,1.33492951458101,0.960936641737708,0.69313562908989,0.434359483630066,0.368560451249561,0.880732928979403,127.241458766468,0.674679376090163
9.23328675517465,0.0329237188208261,0.115983813009627,0.292312989420299,0.98129301743216,0.852637122249834,0.684798676695553,115.013822676983,0.792219558089595,0.63525455058934,0.0300938028140988,0.0346919732221248,0.0570780802183879,0.0861670689063414,0.122020991798238,0.20732485812085,0.295630679556605,0.212215462822927,0.844894338594071,2.8004684850207,2.88312961271673,2.55595495719742,2.07111435621057,1.52373864732702,1.74878102975724,4.73731980370741,1.57951634125079,1.78193650899285,1.27499458629712,0.936979050019257,0.668349465546975,0.417058985404046,0.360427258483098,0.861055879624061,127.490182571597,0.661293707976518
9.01245150877216,0.0294507609205521,0.112064155324168,0.294718025240881,0.958797595131678,0.850553987484205,0.702924242796189,115.318946522427,0.783486640399426,0.647894040685544,0.0300908424014094,0.0346835274685835,0.057112169103931,0.086097783547721,0.120847949975296,0.20782170567582,0.295849776607879,0.212044010582004,0.870191384282015,2.8254029125388,2.90086666844706,2.54797862473953,2.00793768554912,1.51739548440106,1.73246167683034,4.60031299773924,1.36672834243085,1.62928323598331,1.17100557520475,0.866386442368019,0.61430971357194,0.384215977753762,0.333255674308225,0.798242044240244,127.597497191962,0.663045459424457
9.18082828957273,0.0290174534714636,0.113059614359141,0.286133121414399,0.937951095199533,0.84269732464897,0.702552122989822,114.893911879258,0.793171753694996,0.645500620974912,0.0300569092941433,0.0346615894973918,0.0573667355080637,0.0862075745401815,0.120987858550001,0.207774304914953,0.29556271651217,0.212313441249113,0.93045309327478,2.7750717869805,2.86642339637431,2.52824433993604,1.98237818602417,1.50471010075293,1.71198167691522,4.63015885033362,1.4241044790533,1.65383062236846,1.18192874750988,0.853412594191101,0.621412024194462,0.388413999092439,0.324463999789025,0.785563542588709,127.836733272817,0.659581090705826
9.08970773729317,0.0254658542135358,0.114796810815999,0.288822667241946,0.939676442298126,0.859127517392041,0.696263277112809,116.008858792657,0.790036139350593,0.627303504647064,0.0300297305811025,0.0347700936361448,0.0573227441187643,0.0861607357477462,0.120387293384405,0.207581073485446,0.295503848232914,0.211708581248745,0.902369165987173,2.78258188162748,2.84986218419105,2.50451790027273,1.97773230591684,1.50030668106474,1.71603434462977,4.54547068531188,1.28573572061763,1.59679765233804,1.19442799948578,0.830776379633702,0.609656192361875,0.363808068605617,0.314136992555938,0.745385033004407,127.842244508492,0.666431990076013
9.28157628060389,0.0273510842503802,0.1095035080333,0.296817335556186,0.940869880022956,0.866487652126066,0.691347138626466,113.801488306381,0.804348816124092,0.64291358154654,0.0300304572169899,0.034815313253518,0.057533774492513,0.0861372854920568,0.120200731793793,0.207649784316296,0.29552366924308,0.212026759086819,0.880882108756385,2.75979470297841,2.84057254136296,2.46223154084748,2.00069457997349,1.45951758795305,1.69017656704322,4.67986992562878,1.34722123321516,1.59364796939237,1.1602529372869,0.804465414959899,0.591844282156473,0.357870733612915,0.321603988524586,0.758902496072195,127.989235206667,0.668284479001181
