"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","rr.1","rr.2","rr.3","rr.4","rr.5"
11.0872386741469,0.0174810734371204,0.100667693681747,0.275086734367744,1.47739248272113,0.851531066729241,1.19270322102124,161.680459542036,1.15404921348986,0.0309894495666831,0.0344394051086255,0.0502915985513834,0.0801198103251895,0.114118583287185,0.213068744408814,0.299888565106791,0.217240534809022,4.03183085532158,3.91332739002192,2.44646951928538,1.60401090361866,1.08808351937424,0.437260720559674,1.10387466839866,2.65545916137738,0.056812422717431,0.00357521578804597,0.83138038735626,0.01944535997737,0.0739938053949756
10.9481423263717,0.0178285031191617,0.100030196941695,0.271514443855884,1.45984915158193,0.840977963169438,1.19489986896102,161.67072471454,1.15797327484747,0.0309703922126153,0.0344375546308783,0.0503529931491674,0.0801665216428085,0.113948304376627,0.212896601024919,0.299469407896885,0.216963584370248,4.07548109885471,4.0040454688647,2.46469316479035,1.64226575070447,1.12718211514187,0.441435384387086,1.11813978051146,2.63493369324285,0.0385589085246947,0.00921596790656988,0.816355264631304,0.104636572508297,0.0272166410492511
10.741410528232,0.0170435216521833,0.101281273069771,0.26771340016266,1.44929083266528,0.821644160131425,1.1738651634561,162.290902640163,1.16030812479206,0.0309806586813447,0.0344571458250379,0.050492101761205,0.0801069157918124,0.114333659501645,0.213590579042011,0.299373250868334,0.216030827770026,4.16955894707101,4.08374469113868,2.53627948840962,1.6932685041994,1.11999323398468,0.468973236171758,1.13453138185883,2.68492911614829,0.0364730757443666,0.00205551289903895,0.866414496895905,0.0178185351140559,0.041323220686779
10.6767800496104,0.0190561477176959,0.102021797510547,0.267512641710279,1.45550872237042,0.793074989200629,1.19968333917755,161.340804995502,1.13172902009172,0.0308465571469515,0.0344162000199692,0.0503369087418917,0.080129886123214,0.114128355918154,0.213535862827334,0.29900944105039,0.215965562145216,4.16737630189994,4.02493961102204,2.48163095029429,1.70323760105992,1.12717335519834,0.479101717679322,1.14328952173555,2.71471196236154,0.0267714767869654,7.07571417108747e-05,0.922661174004603,0.0334836239880892,0.0129036684024674
10.7025297020884,0.0203030398371366,0.100055913116784,0.257758840328781,1.46039945850062,0.748036760232099,1.19394617292813,159.149490958527,1.13068148133614,0.0308484658485107,0.0343730061106432,0.0502821430288572,0.0800492852118704,0.114580591651743,0.214126471505606,0.29932733139925,0.215418607841049,4.10068377763629,3.96493968380572,2.49289603295036,1.69612008276189,1.16504739365502,0.483936446038569,1.12336740462166,2.66910651859211,0.0458504734008328,0.00123932824284858,0.849382749267977,0.0440381153395401,0.0298775429076321
10.6517387163866,0.0201825218534515,0.100789118225689,0.254198896046783,1.45082822697642,0.747502132654667,1.19310668181114,159.077895613464,1.14149024338127,0.0309296292413677,0.0343929239767607,0.0500019514542985,0.0803189309890099,0.114342585591658,0.214251902743543,0.299338997046371,0.216395105606729,4.05864616487004,4.0368227386956,2.56966639153139,1.743962378557,1.19872566482504,0.496064900164374,1.14615795278011,2.66127892421654,0.0484514787053162,0.00631479663153174,0.832102956030357,0.0494585992810289,0.0304893849250212
10.6233441151181,0.0177965798293183,0.100920859430785,0.256757148887815,1.45544749712259,0.775936234935236,1.19693596384616,160.009328988623,1.13199523606247,0.0309333180889371,0.0344262298079796,0.0502078574417873,0.080437707732877,0.115098749535846,0.215041698681096,0.299092000313294,0.216106776118988,4.1867187027675,4.09918819977194,2.4968295082165,1.75241201689516,1.20959846522443,0.505679710993857,1.14261679925261,2.69549546991527,0.0362536210084837,0.00531284412453394,0.796802880196866,0.112540433627439,0.0422772106929776
10.5913663919555,0.0185546639037387,0.100328917944624,0.251931886914715,1.44154463805335,0.80008033686505,1.19501307398644,160.621064135994,1.12732100995699,0.0309933690197016,0.0343880158336652,0.050572091612788,0.0808055713682337,0.115283215753181,0.214607810156662,0.299515231090997,0.216710285827994,4.22480237501282,4.15901405885574,2.57130871913591,1.74990482312197,1.15693159443492,0.502013772868099,1.14764181848339,2.74212896086649,0.0312922774970586,0.00738577241203717,0.724840947999383,0.201589462973986,0.00699003360832332
10.7251769738026,0.0205187742877165,0.100730630482559,0.250403611076535,1.48376195659627,0.79022872590061,1.16293255457331,161.090757907573,1.1034551432268,0.0309470596601669,0.0344466336115283,0.0509433162053392,0.0808739012959597,0.11548773616235,0.213815086179329,0.299755960857978,0.218331197453547,4.28712100621532,4.12338965676483,2.54088878203044,1.7185695243919,1.20978179181297,0.516524895529824,1.15106589158505,2.75221569622193,0.0349085726916928,0.00680747897958728,0.704685470088489,0.24237682961722,0.00123847281960563
10.7348758714939,0.0196524471252497,0.100356880627157,0.253393415518782,1.48549431066434,0.822750554468913,1.13538592295174,161.393146892991,1.08563212061794,0.0309193469803719,0.0344181456726122,0.051226235806245,0.0803173858274193,0.115597054602829,0.213293836189291,0.299697975941102,0.218103080416839,4.07176281318007,3.95406088520509,2.46248310105199,1.64097844492241,1.11484560412339,0.450908188648942,1.09202753386569,2.68017347102008,0.0369242520305501,0.0109963324756486,0.677846174024531,0.180829352262569,0.0801596835773586
10.4012226339545,0.0187402953879018,0.101854504339613,0.256242944726812,1.47088214721116,0.789948991980686,1.16155629153559,161.58809190794,1.08957934367075,0.0309951976089697,0.0343654498037318,0.0518422416020799,0.0800245024536797,0.116294341051938,0.212943094689433,0.29993940633647,0.21803476590552,4.05025900903697,3.81340690772165,2.37417172582301,1.58243596476428,1.06483872508787,0.415337980975365,1.105720477066,2.57232127044441,0.0275717070772573,0.0107951397552652,0.601431337705406,0.342917785639759,0.00260174237429999
10.4703560586146,0.0189116016732259,0.102758260576381,0.262057670256109,1.44325503822726,0.784291339151845,1.14764639611387,161.101289336985,1.11857802246493,0.0309049052502326,0.034332218029258,0.0518678661572698,0.0800210213524234,0.116355893874051,0.213497495296699,0.298447802384199,0.217639808535969,4.06112439363419,4.00257674280301,2.54237956748776,1.68266718044894,1.14477400282142,0.494140076184502,1.12240016328247,2.65335964404569,0.0272015640010481,0.00274200119593921,0.489105382140726,0.381005511720831,0.0456213271604314
