"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","dev-len-hospstay","dev-icu-frac","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","contact-rate-postld-10","contact-rate-postld-20","contact-rate-postld-30","contact-rate-postld-40","contact-rate-postld-50","contact-rate-postld-60","contact-rate-postld-70","contact-rate-postld-80","firstlockdown-endday","rr.1","rr.2","rr.3","rr.4","rr.5"
10.8933275163055,0.0210628219953866,0.101272258856695,0.294152398439836,1.49342329504629,1.1399375633453,0.868888186832086,0.029628645145097,0.0349356612675401,0.0598140100880198,0.0818900352700384,0.128680986915109,0.217462013922898,0.290867143993323,0.2125398057676,2.67576787271941,4.02429145847842,3.865435591269,3.16666575435016,2.50676255638876,1.60047046635772,1.99550672152107,4.91644751718498,4.89112754976906,4.21888029259729,2.1632360794247,1.41698776698943,1.02259089205492,0.516903567458271,0.642518334313486,1.11317534476995,164.229353870447,0.0673761382324392,0.338715822909295,0.425484943030793,0.0656763937208489,0.0673683298768456
11.0159921443001,0.0193077099592426,0.101827397120042,0.29445099275782,1.49937203477956,1.1510166102068,0.886327438420915,0.0296378858408628,0.0349147659863755,0.0598007088820934,0.0817203336965321,0.128310353508643,0.217036236556416,0.29149828845385,0.212672167439824,2.65997782668861,4.10880632396909,3.93658052520803,3.14538516399552,2.46992508613132,1.59005782983154,2.01948355378666,4.90640041675288,4.91498216366954,4.22115489839033,2.14534614898056,1.4067954893233,0.980711978827219,0.485268849686059,0.614718093610714,1.07202624480161,164.596649672963,0.15970910699013,0.0663585846281888,0.548453397085162,0.100461049096319,0.115996576785088
11.1192832142164,0.0193942242518173,0.101835040427943,0.290831541347999,1.49861971246861,1.14658450806632,0.860416052258863,0.0296142386470835,0.0349550535497795,0.0597525269811489,0.0814414667301127,0.128182939587963,0.216894606038393,0.291934332145146,0.212596579506456,2.73522906672389,4.1388156860736,3.95207265637372,3.21748211265773,2.52347559342955,1.67098680332455,2.00547838138105,4.85141468610538,4.79372229541497,4.14876339965085,2.13255998356233,1.40924223381095,0.978389580620638,0.493300133320644,0.611841626259033,1.05127545600832,164.953179298523,0.247275261813698,0.227765283279058,0.172552116536875,0.169965705524785,0.145807734482208
10.8995869822044,0.0203640277739596,0.100762074714513,0.292934610732979,1.49876842098035,1.11276846415896,0.88259473734034,0.0296405377047577,0.0349456122745626,0.0599125363195628,0.0812195769066243,0.128045156436255,0.216487466547829,0.29261358402284,0.212496464733202,2.59259210808924,3.95426868577997,3.87866379984036,3.22771106014912,2.54347247700855,1.62525846434007,2.04512507248724,4.92938086433478,4.96040880383387,4.39498316387939,2.22275617608223,1.4586029825381,1.05287186432612,0.529121032885587,0.671589410361987,1.11447243777672,164.469586209091,0.0851780830126694,0.524783387424226,0.0815837547556848,0.0227381965328759,0.284139305935379
10.8841378995866,0.0219803086380842,0.104043212327203,0.292066885372177,1.49361118370873,1.12779973760592,0.868633132150675,0.0296364186110867,0.0349210599266265,0.059581884227498,0.0811995360724291,0.128623403510591,0.216099197866475,0.293341995505565,0.212512441727641,2.71327987646128,4.18579390927453,4.02621854194286,3.34274006820056,2.65361392338732,1.70800608158827,2.05724324284138,4.99261809961555,4.91670034519581,4.21406480849528,2.14878781487922,1.43714296329346,1.05593332314759,0.5450811934875,0.64083026354178,1.11834703925914,164.956252079002,0.126398741707086,0.427113330777165,0.241398601798094,0.108974228959394,0.0731688847958709
10.9851783248608,0.021735430472141,0.10316923012884,0.295269115403546,1.49321185356709,1.12874546225681,0.865302966750391,0.0295770588868758,0.0348690955521479,0.0596749130937404,0.0810684008214125,0.128312235901915,0.216927632824107,0.292577831717098,0.21271860319522,2.63751434195478,4.18967166041076,4.10047978151464,3.23820890874709,2.59129356926803,1.65562093572067,2.04602119462419,4.93021857310032,5.09984013199099,4.35413131000803,2.23597233630467,1.43957048394495,1.04196645160121,0.561672578298995,0.662358469087909,1.10823673294517,164.938671118578,0.0548377318263414,0.371646482891407,0.130313284197383,0.137443783820378,0.30093921302513
11.0598815356009,0.0231470465617012,0.102293416617003,0.293711430217575,1.49260403696597,1.12911895088514,0.878540885303713,0.0295725542038037,0.0348870895259142,0.0597366425291267,0.0808748146928524,0.128483446461685,0.217337176598889,0.292787284773815,0.212683964028141,2.57423981098593,4.16995993398928,4.01366817763128,3.31713356469773,2.5664934016855,1.66246952291264,2.0848201369219,4.99790934723224,5.00150869995193,4.31293498583956,2.22857871254786,1.4957259187319,1.01352481384973,0.533041679152254,0.645741823458763,1.10160742381751,164.973736754628,0.097629980119433,0.320208876346801,0.282863560919008,0.217177625583744,0.0735643897374431
11.0774236403016,0.0243364359782465,0.10032104886401,0.297694962097849,1.46762338683863,1.11416016688131,0.849145031723458,0.0296524966677039,0.0348565707926725,0.0597351047853671,0.081184925744407,0.128812964943048,0.217280592659673,0.292777131294096,0.213206169870705,2.72214034495342,4.02934997019501,3.919256892111,3.22365376957694,2.56451064500482,1.59105887871001,2.02677983248988,4.85570021797944,5.00998537992933,4.30425062510322,2.24486416585155,1.42920178490457,1.02797717168853,0.517406937478507,0.644459569724516,1.07897573737092,164.786234134652,0.0864935257482221,0.616284248176197,0.132196608680651,0.0770969987431237,0.042138264653877
11.1937171214609,0.0268709338933234,0.100580196819436,0.29652028612419,1.49839289951035,1.11449790222304,0.847890207428049,0.0297334105991505,0.0348503636095822,0.0598994656179004,0.0806803977687491,0.128384673786334,0.216274907620957,0.292755515193917,0.213158077670261,2.62511535354458,4.03886463361047,3.93505104605766,3.18818254426317,2.49884480234628,1.51588024368164,2.02333499857242,4.85844421412668,5.11155828143765,4.44050760029157,2.25521884092304,1.44501118404015,1.04936879417638,0.514183302087306,0.674853425302741,1.14859791109102,164.361372281721,0.059939681511527,0.370020964129446,0.468487107613882,0.0678626442025101,0.0265757281456323
11.3534151573557,0.0264359087810612,0.101697635895058,0.295572194797634,1.45742439084761,1.14803302036108,0.840451798006725,0.0297627202526948,0.0348434307579303,0.0597572965902633,0.0802281064599455,0.128945812741349,0.216695172269052,0.293975160143056,0.212939953462737,2.66535935329943,4.03481170049238,3.76287274065623,3.14334118023354,2.46831290362266,1.532952962756,2.03983923137944,4.84529059817442,5.15339872581123,4.45603030952545,2.29923622422455,1.50729093553143,1.05088907836307,0.534741157719075,0.679905779124684,1.13513428858853,164.774008645125,0.0536997508448206,0.388348982587875,0.31907954880455,0.0175185522395211,0.171668204581101
