"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","prob-icu-vent","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","contact-rate-postld-10","contact-rate-postld-20","contact-rate-postld-30","contact-rate-postld-40","contact-rate-postld-50","contact-rate-postld-60","contact-rate-postld-70","contact-rate-postld-80","firstlockdown-endday","rr.1","rr.2","rr.3","rr.4","rr.5"
9.85920232414712,0.0206721747036665,0.150753616151581,0.288698342231649,0.801127718146324,0.666797570141905,0.455071009854714,138.141844663761,0.699364056384355,0.935595611903813,0.0388038648868581,0.0339328562087695,0.0667228231301531,0.0897615112758025,0.115100855608383,0.200770342072198,0.290280668105144,0.175854503862931,2.55086923459101,3.18577519931924,2.9157224518219,2.38867167652037,1.78357434765687,1.14768466641504,1.2114783595778,2.7361790836769,2.76715770231197,2.48916550240026,1.5574760631527,1.00312909016884,0.677005512584953,0.357231545129444,0.387907701943599,0.42513499173239,159.797352592566,0.0767880568879823,0.40230611934665,0.30145080470001,0.0891507722462409,0.117980440940905
9.92248452877903,0.0196859356027252,0.149428508703976,0.282170400544334,0.786973964792645,0.683468958994149,0.44716898233649,137.28248777787,0.705886484678574,0.944366550306953,0.0384656123096692,0.0336799299256716,0.0654066961886083,0.0892116167435174,0.113390576132515,0.203134434319229,0.291035566840954,0.174749046445216,2.48159574946355,3.17505547601038,2.81287195857781,2.41990931215887,1.85257958868367,1.10583622999929,1.20142628879118,2.65726559411179,2.88606586718594,2.3689429260352,1.59196904355983,1.07868777828174,0.668201020253097,0.383072211059947,0.318163626009004,0.499838683085674,159.616735312442,0.242569994094481,0.0369397109513162,0.464542012019423,0.110302739901864,0.113482189223506
10.017476525231,0.0185151684793146,0.153342875417826,0.277291281195327,0.811947360621258,0.686164091116135,0.447905450223617,137.71648595868,0.708501610349883,0.942169579428685,0.0391011827867788,0.0345344980409913,0.0642153649832371,0.0904082173899533,0.110747975581841,0.204263831598731,0.298326155471868,0.171951536818592,2.42452196010331,3.05802028414089,2.99617375656952,2.35376076043726,1.83311423430457,1.10355722373426,1.09717351385313,2.67664394935054,2.9617178394079,2.25389398691572,1.61265707854132,1.04955100570664,0.700851917456299,0.405484126747501,0.342458509884984,0.480171332089442,161.654512010823,0.0786741399149135,0.355334231814917,0.200205384750215,0.246318144978142,0.116625932538336
10.0606708448393,0.0215366820401393,0.154786190064232,0.281890143900272,0.821568384792375,0.681046099630419,0.441112871375399,138.261302839592,0.711937357981046,0.976725965470563,0.0392303412912312,0.0337000549797137,0.0635453986851685,0.0895747360514906,0.11487252953489,0.207084913415168,0.295702137504947,0.169731392815191,2.5640399247362,3.09427255373748,2.93394148320124,2.37896783686024,1.87035050760754,1.16945032721964,1.11842956970054,2.78914325349109,2.90972520239785,2.33125223644657,1.61919708157665,0.972002806325207,0.643268174126505,0.358916603845503,0.343707354096518,0.467254843286762,161.692988837645,0.14955983160521,0.189091304615465,0.372593201608031,0.14813575981343,0.133999727647586
10.0496441748632,0.0213317223090739,0.1543382053226,0.286066943245712,0.845600179089317,0.704400625560784,0.442399542355994,138.379885670156,0.70918912256914,0.977088827222342,0.0391788854581127,0.0338368912434984,0.0627469649611768,0.0898214934031339,0.114157663806407,0.211101398819986,0.292900741402777,0.166365838662078,2.39928204606381,3.09280639907862,2.9419156730738,2.36451271477374,1.95131813047256,1.14576766220145,1.13505298919094,2.63093230665143,2.91682690856275,2.44573349460675,1.56711971037671,0.931571819006187,0.692438606944869,0.369856643618285,0.323317701340825,0.439111700698616,161.743547335729,0.0848494753088538,0.491966155140597,0.267598339951078,0.0350031774553884,0.10441536382743
9.99766188419036,0.0188545045193631,0.154889529069066,0.288860754846102,0.839402858760966,0.691489159654424,0.424600303555551,139.565922015784,0.708505445089436,0.974966500988355,0.0392441727049933,0.0336887570213892,0.0627728480336669,0.0896742633022146,0.114776661667116,0.214210991787888,0.293019409467725,0.165288773521403,2.32513087992889,3.14977899726672,2.84092061810942,2.39583424495976,1.92254509888872,1.07968206707918,1.17160403497107,2.71685622674969,2.92135377037139,2.3867455928289,1.61543781789217,1.01681686253256,0.676342937885057,0.371638709464951,0.349494367893461,0.521443765479362,161.808836916392,0.184204232337383,0.556674097264344,0.14772723951999,0.000294017551546056,0.0882511257850498
10.0245195299766,0.0193034588102305,0.151804608148639,0.28841404036493,0.856149385348757,0.688985809217604,0.430737231089265,142.497338961322,0.707029959109775,0.966311934222749,0.0382104133610152,0.0334686214937084,0.0630653780970401,0.0884482335616589,0.116230221477012,0.214074974566512,0.294764593226652,0.16599664336186,2.41319829337209,3.05881035737658,2.892191269267,2.36760937101869,1.79525661048678,1.10804908205323,1.19133176510948,2.71052382770501,2.89180832270556,2.40984937911923,1.5883220613518,1.02223737146039,0.693486808870145,0.403563181686725,0.336397211012886,0.458562584443602,160.521009202776,0.207234322545598,0.337337430959724,0.218311462993221,0.101638071292054,0.114284489344794
10.0475941946684,0.0200271230765184,0.151912337916655,0.290567447349132,0.857673878817809,0.69627511986396,0.420870255677501,142.668597021217,0.707366499899743,0.956586533983864,0.0383530578944623,0.0333601447537573,0.0633558410771033,0.0881817655623398,0.117946899018098,0.211694633913605,0.296137605364817,0.165257459946511,2.3485624852586,3.10405258248633,2.87786403107099,2.39362070647653,1.7339150127485,1.13992757453191,1.1266865636849,2.70656347944894,2.81333207521585,2.44924464920825,1.61152620430261,1.11571239334465,0.664389608800234,0.398194660112842,0.339907699947553,0.492036686329398,160.900768965982,0.125367748449832,0.554504977794197,0.214584952877689,0.0894224763580451,0.0123050897048569
9.87929810892843,0.0175294566735706,0.146655290633769,0.291133812312401,0.865598636683376,0.710355683043193,0.429335741939859,143.963140983056,0.698924946698375,0.937705260281508,0.0388397705558888,0.0333676569632735,0.0635830127111705,0.0885553109778401,0.119343314891584,0.209487816582303,0.293829884270929,0.166877687400032,2.45415796458483,3.11002688426862,2.81635330634275,2.38468793286133,1.89329822842319,1.09263442354066,1.16065909072623,2.55883300359051,2.74730193290143,2.48264361377374,1.69101241477837,1.05748018502345,0.65656856563797,0.387523662272852,0.331857943086691,0.530313494885887,159.54960260103,0.0739244289606697,0.535381965879557,0.293846689781256,0.0406703821868481,0.0549696492762447
9.97114085641699,0.0193359470617412,0.143107307327883,0.289692869657587,0.857368103160803,0.702960336098681,0.437204228692863,143.936132531355,0.698655707387609,0.949264748369862,0.0390235332787725,0.0331693018826248,0.062545461466124,0.0886687633502285,0.118369429746899,0.208625646728113,0.292721980835295,0.165671993587003,2.35621844235979,3.0672590341333,2.92695992662819,2.33094039574322,1.7640961296352,1.12190316331041,1.19230477987162,2.64842944117748,2.92028773290459,2.3593509484486,1.65829878622996,1.05137204576601,0.693798785015619,0.398970849357111,0.363583446565727,0.502109909338995,160.679132775727,0.162550323805525,0.207769898933167,0.496022124643335,0.0342071206400124,0.0775180735525984
9.96256128409954,0.0214844656028633,0.140478323396461,0.285528951654814,0.857944639436058,0.706470540911648,0.433367552434006,144.074764315755,0.69391601082943,0.96968352643288,0.0388051724313363,0.0326067790710348,0.0623403138618994,0.0889884244189219,0.120214707770121,0.211417123490857,0.294625164208792,0.167248377150759,2.39177108579439,3.16547932896737,2.8289463663482,2.36839513719583,1.77261768617165,1.10113470262008,1.13942784400702,2.67719057510596,2.88285098793304,2.46681455414519,1.5634615600876,1.01999424105677,0.650017295999142,0.352369252449085,0.325509410997968,0.476383376462735,160.06020026261,0.246158929508549,0.126270358154833,0.349515105971778,0.0756253261938505,0.191390195755526
