"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","dev-len-hospstay","dev-icu-frac","prob-icu-vent","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","contact-rate-postld-10","contact-rate-postld-20","contact-rate-postld-30","contact-rate-postld-40","contact-rate-postld-50","contact-rate-postld-60","contact-rate-postld-70","contact-rate-postld-80","firstlockdown-endday","rr.1","rr.2","rr.3","rr.4","rr.5"
7.5617654444097,0.044455535819765,0.171132226803739,0.344277630022082,1.02613110852824,0.972019877133878,0.53949378345982,0.584238424853589,0.0273353935627563,0.0360708071918694,0.0488227078707055,0.0779244139121274,0.114844286450306,0.194308404973732,0.28603222749442,0.173199377170233,2.43599299510173,3.11324975890985,2.9993044820441,2.50963771042289,1.87387915411524,1.17195335462577,1.17021515303106,2.52244393513511,2.92173289182887,2.49413302872594,1.85854214476292,1.14136419565069,0.721938924061079,0.450666392973509,0.348675255507599,0.511174471359172,160.009536779472,0.240265855615232,0.278977491658967,0.350716552255556,0.111369005082446,0.0139092812142718
7.65519146619557,0.0450095373746044,0.168299781051983,0.338494121715148,1.07027578861459,0.979426446111043,0.537693697030194,0.571182304854813,0.0286529482259172,0.0363276386054233,0.0497267900676561,0.0786549479059147,0.117948090205409,0.194118963911441,0.28530815786495,0.175562661836783,2.53503685321158,3.11833660435133,3.05598780549686,2.37801626805927,1.85392512761816,1.10242195483568,1.1732578566633,2.64797269940766,3.04830245205567,2.47668283273811,1.76299147352815,1.05868156576195,0.679172825476103,0.394605525528691,0.373951469411991,0.505577746834762,161.092311446101,0.302005208179021,0.239946370532786,0.389050268901517,0.0655348882924125,0.002370900174246
7.67696762501719,0.0421799198122674,0.165825058392135,0.336874639917906,1.04684780908169,0.993813854643657,0.535437432502736,0.579105811482035,0.0290506773896608,0.0365890450230314,0.0497944685662703,0.0796589898933999,0.120658224214108,0.194491929957104,0.282546178750799,0.175067851218005,2.572136013807,3.1414974537264,2.98669257819438,2.4321307418404,1.81548699167113,1.15101217843984,1.13644769535396,2.76632380118315,3.04296293176225,2.42383228779163,1.7553917768044,1.114971936045,0.684246599790764,0.389979232163483,0.374604581043722,0.44903366906295,161.158415493892,0.301607497949956,0.273496094974763,0.198312016012194,0.199355142952405,0.0192165246357622
7.59103930461999,0.0454255627689163,0.168433679629094,0.34068871133598,1.05550581905264,0.997800619114388,0.527628522776338,0.593476426380811,0.0293005412265837,0.0365412094586868,0.0491476846860164,0.0784788015915873,0.119400440867385,0.196429964506335,0.285462982693372,0.173614508598414,2.54281014887557,3.13423306511983,2.90872324917616,2.47240677708478,1.84314560951128,1.10188813258629,1.13921150611577,2.64274112757413,3.03760512507912,2.43333269795099,1.80564946378687,1.04998063881252,0.681923842453513,0.420890998158336,0.384416218058694,0.508435323097917,158.201257769767,0.228550620516713,0.300210359438784,0.379624327638104,0.0770346899874709,0.00771694913172714
7.59527213891542,0.0414616256067165,0.160626690426034,0.34130967693989,1.03746004440097,0.984948304283018,0.53557937144685,0.587251501354734,0.0292909756710094,0.0368429883499265,0.0481015014553541,0.078331660931237,0.119341053546536,0.192894041145487,0.278706581346526,0.174364210222542,2.50641207239226,3.12470617449799,2.89128925055278,2.53814679964207,1.79929338211717,1.11016242909508,1.1274776679775,2.63663875691313,3.05261628010156,2.48293273004655,1.74440937230766,1.09671057218047,0.745521824172072,0.378939841359313,0.352375129151223,0.517567315368106,158.101037031532,0.305637123536744,0.0276937312515859,0.511237040774556,0.0598128765518904,0.0719905221394065
7.68380154956125,0.041263019634595,0.160416437630637,0.345868087650428,1.00875192699268,0.99541621288087,0.525127126077832,0.58980449067795,0.0293372239926277,0.0371426441773193,0.0477087595134454,0.0794311186990695,0.120872327042854,0.19276356307028,0.276383174873115,0.174192281442695,2.48474281360893,3.15872014740387,3.04149125211422,2.42640465893423,1.81559307269374,1.10644706537325,1.16849824147093,2.60467897330806,3.00713909939495,2.34758749158225,1.79627320976368,1.05334200807503,0.720360516665066,0.405120451920655,0.328457631171009,0.518257484063966,159.650711828321,0.253087389264284,0.380030690691912,0.0692573864508704,0.245788617095334,0.0210474933514448
7.6289131068967,0.0421508903991426,0.161946566335193,0.347394386776924,0.997964441606248,0.989902023587504,0.525683667692172,0.605498243024535,0.0294268317247572,0.0363481797961049,0.0479233700464093,0.078398607554991,0.120424396067749,0.193726811275009,0.277522926058969,0.171797834941915,2.58384099200607,3.0521332702869,3.0122003384807,2.44986756887072,1.80251406157479,1.09778188395533,1.14621191673225,2.54287672255237,3.06443568532834,2.37455727852646,1.70079484966719,1.07224431716407,0.642845753008165,0.36658919196894,0.338009081480748,0.460283389570722,159.747650659058,0.140447692653751,0.325432635163835,0.384981954918797,0.0854211511590835,0.001980469991508
7.57689486104919,0.0408024763070085,0.163526709768315,0.346356009701471,0.985740236548505,0.986698836486406,0.511155194280886,0.605471959064583,0.0293554709314617,0.0365969151531404,0.0481833821017478,0.0778558942600262,0.122084061937306,0.193404091738223,0.271199429926286,0.171841769806873,2.4486992635045,3.05684379583262,2.99511449256185,2.42776900959175,1.79584590960166,1.13147248985363,1.14304367117202,2.71206422951289,3.06315927066234,2.36121294668684,1.69042398745776,1.08413372746536,0.659136906403882,0.352365088264328,0.314411588433283,0.450125146800447,157.720532195973,0.0965296820443625,0.532253393630487,0.102073764566945,0.0452197332891319,0.208873972692303
7.51260915944231,0.04400774780797,0.169209337273139,0.34951571860847,0.994965889199007,0.980551111715712,0.511872498180561,0.617195994867828,0.0298413898738259,0.0372586909230935,0.0492706004785406,0.0774528017286328,0.116799660196938,0.189997719903054,0.271141593260371,0.174281825952748,2.46634221945768,3.09460551356635,2.7801568678647,2.45381964798297,1.78970706533188,1.13109954227733,1.15514999192736,2.51099896535469,3.08316556887155,2.44838863163061,1.5659460542677,0.957365264475798,0.683154175403229,0.395478484808789,0.340786479086844,0.453592488038065,158.813073185004,0.0695589641196233,0.635783444741792,0.0525717103868534,0.0846565811759048,0.109522132948985
7.633587019766,0.043335146440818,0.168755824671904,0.355023513140382,1.00238852568288,0.971503674019809,0.523817537010873,0.614432434406909,0.0294130699857915,0.0378802140116617,0.0498398715570029,0.0784149354904796,0.118487074047471,0.185179510880748,0.267750098588619,0.174756722167747,2.51142317921616,3.04283258649929,2.76075914168453,2.41385668698999,1.83508090556309,1.04255118050845,1.13155161233843,2.51428131040697,2.95151572425409,2.33447303402634,1.75604084905606,1.028230111841,0.66487254792411,0.36869726640631,0.378217505670181,0.429088754778053,158.596533729171,0.11932164186033,0.247353316294035,0.492640035345764,0.0885409842298786,0.00563933332486346
