"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","contact-rate-postld-10","contact-rate-postld-20","contact-rate-postld-30","contact-rate-postld-40","contact-rate-postld-50","contact-rate-postld-60","contact-rate-postld-70","contact-rate-postld-80","firstlockdown-endday","rr.1","rr.2","rr.3","rr.4","rr.5"
11.9104064605698,0.0226503764319398,0.100362123286848,0.306103346685667,1.49782712195766,1.04939880653156,0.488829519100441,156.166724682974,0.894692114305727,0.0304605301165056,0.0341976046430854,0.0541521836983791,0.0803267799900704,0.122352985600122,0.214008956169042,0.304703721074874,0.214803375324368,2.2836158530625,4.66432951119986,4.95951994961996,4.35432753426052,3.56963798977595,2.4188679231707,2.59887065391349,6.46142729255583,4.92241631573973,4.38430329351754,2.33032568279689,1.60566100653857,1.17248293625482,0.645640326427923,0.685725243958074,1.14901492698677,128.309040032379,0.292794844700724,0.458922845198144,0.128046824814523,0.0772354155694247,0.0380460648467904
11.9100749922938,0.0235681144635124,0.10013539429352,0.30567114758847,1.4742227216647,1.0420795221177,0.435405097788374,156.246695830324,0.883573873645476,0.0304998300732711,0.0342111909222421,0.0545387326632565,0.0802836163930163,0.121698399553612,0.213874045337208,0.304639527056188,0.215062851777921,1.96747993286995,4.65375064521443,5.09647857765575,4.34718295343297,3.50607055715628,2.44433476562186,2.64605063077898,6.2800023575696,5.11559400382088,4.50316700297307,2.44582344143068,1.67546705385917,1.20828106199299,0.6836154967179,0.72220795728012,1.19954031543832,129.638563710255,0.160458605796701,0.535943242949769,0.00205223219401528,0.258507203688433,0.0264176624627794
11.7339443454504,0.0250059069536112,0.100441415616996,0.308726774669076,1.49631785209669,1.09603633171901,0.480406206601991,156.119095751562,0.82656685356906,0.0304951898970354,0.0342341587033417,0.0546287463991758,0.0800407955524922,0.122546899738069,0.214452698449604,0.305157136893061,0.215660974306216,1.85718392861069,4.47993861933263,4.95404901174229,4.38143982005907,3.55457790143029,2.43047644868962,2.65149281164541,6.33659800629655,5.12707004542377,4.71381798375142,2.46825181184928,1.67612433117101,1.25109043800699,0.697625807492708,0.720965365298221,1.23717261761295,127.707364671195,0.414861594626965,0.418320780055665,0.00723544094560189,0.0170589951804617,0.135949468572105
11.6034841363616,0.0275288615769801,0.100989856332011,0.309361473662197,1.49352457993241,1.07276091167403,0.474599391987994,156.710799349118,0.851870075076825,0.0305102605446422,0.0342191168543746,0.0547112254554268,0.0801979628932026,0.12275808635966,0.214649917081939,0.305265689447132,0.216208639235386,1.86895954301161,4.18388412714489,4.68740955851847,3.97245591954537,3.28194192376169,2.16972789288071,2.50096265697867,6.0086006015409,5.14516052944125,4.66650106119463,2.46702097376487,1.63527432320552,1.1950243445901,0.655684925050207,0.718895825554876,1.25645514364655,125.079840787204,0.0968428000555199,0.759735958155163,0.0537263629048061,0.00777444972848744,0.0717937144527417
11.6633108320551,0.027436870001079,0.100356288687762,0.303012207039281,1.49823093507088,1.12078176158251,0.466260198142142,158.115105193656,0.856719176312624,0.0305310581812761,0.0343030945440117,0.0550524525219406,0.0801012135279497,0.122444598804882,0.214286197556629,0.305029099535465,0.216749211413414,1.74722369418589,4.13136584851636,4.56609890558012,3.92407164961134,3.2381361884127,2.10346679634824,2.38794679031271,5.85106507315596,5.27611026128223,4.62175371437215,2.44348909899609,1.60590225857984,1.21420006909798,0.643387203134709,0.710381273573607,1.2460981516727,125.509525025262,0.28555347693572,0.456210307886926,0.0302550298946032,0.156890756880631,0.049025440768959
11.8471973470655,0.0239508462567807,0.101925015218636,0.304461277357342,1.49093519895229,1.12579272831334,0.481812812155172,158.66685380546,0.841261543751216,0.0305129982956245,0.0342542099711505,0.0546066245938956,0.0801070181164783,0.122900472543708,0.214203364750894,0.304178190778418,0.216214221589619,1.65968163664163,3.9504096590907,4.54279020190418,3.96373632643485,3.25332800835094,2.16873898989957,2.45192606253079,6.07428937129399,5.09745566722633,4.53005964191639,2.44872356222902,1.64898212521396,1.19397319917478,0.642202998593222,0.692070968155576,1.19678019722319,128.614514771268,0.143290306775714,0.543820211605382,0.165999770591166,0.0561654753770884,0.0905145842464765
11.9107412716353,0.0244926303817062,0.104299633188444,0.302775410005815,1.49516819605532,1.10762171461572,0.495010393144147,159.818841450603,0.839109974624883,0.0305561782893771,0.0342585225777269,0.0543089023730242,0.0804330673244149,0.123914529477844,0.214086677018494,0.30394452261063,0.215846809122321,1.63487872478626,3.95041490032689,4.3321620913175,3.75210693594227,3.14155282343749,2.12511882079846,2.34536097451276,5.69338625343188,5.13211263987163,4.56582600519054,2.41043637762785,1.61500622678,1.16743307766741,0.654985435597962,0.712187794050954,1.22896393256821,125.183814796366,0.238786802858439,0.523765250143091,0.189807797988456,0.0247340723446193,0.00955157828225011
11.834139012931,0.024649667901892,0.100960589751544,0.298763546213627,1.47223819283392,1.15265222255713,0.443010601042303,159.971391586136,0.824664085692227,0.0305434313452526,0.0342377904370439,0.0539738964340075,0.0800947422602084,0.123601439363115,0.214603243823372,0.304170784580806,0.215647391452525,1.69421986910749,3.99542300686282,4.4319854568536,3.89905694702576,3.06493741616636,2.08779612116708,2.26659283025965,5.57532873305417,5.1297666730168,4.75662866042317,2.45398811208365,1.63019435033693,1.23277700578745,0.67003677573332,0.730876944764325,1.19699195934393,121.601084477106,0.102733486102788,0.753724055853374,0.0690290804132121,0.0416553064319592,0.00889505249286372
11.9494611332076,0.0245926065978271,0.101635022931979,0.299420360644105,1.49575855916204,1.22613522503035,0.444874869105043,159.021339373435,0.797013166290827,0.0306147868068306,0.0342136683331388,0.0541947570687921,0.0803686214576605,0.123923707657169,0.214926105807149,0.304271160904856,0.2150663281772,1.51048328435271,3.80228161606512,4.49164400975618,3.93318547576933,3.20437533270856,2.25494712185118,2.43827947393662,5.9285613717503,5.20656653590316,4.57621437281046,2.43987603600637,1.63923196236584,1.1983746299394,0.657150319536709,0.722450138921423,1.24457400194294,122.057370051537,0.195078755851359,0.524459737622333,0.195568972107032,0.01464936881652,0.0641480919045293
11.9504747900011,0.0253338587998471,0.100250892238395,0.300216354200471,1.49228885357003,1.21996063608956,0.43778583902432,158.974474079074,0.779268516455741,0.0306119327868578,0.0342521247756505,0.0543241654949755,0.0804655937669522,0.123947843005193,0.214675249607126,0.30444978945464,0.215092696451359,1.32149508898824,3.5719058580188,4.43655704508719,3.94265673329264,3.20213119621247,2.22098270512986,2.34089578687734,5.90243300840382,4.97440183135631,4.60800331390773,2.4075033499111,1.66982262993235,1.21326033439161,0.698382341137286,0.708326540863919,1.19243032350577,124.770150474009,0.225340838295165,0.406598413969813,0.178382570478919,0.0846255178554257,0.0466470791138743
