"hosp.report.rate","mean-time-vent","death-prob-home-70","death-prob-home-80","time-symp-to-hosp","dev-len-hospstay","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","contact-rate-postld-10","contact-rate-postld-20","contact-rate-postld-30","contact-rate-postld-40","contact-rate-postld-50","contact-rate-postld-60","contact-rate-postld-70","contact-rate-postld-80","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","rr.1","rr.2","rr.3"
0.802323439833282,11.5399425656793,0.0586160028393066,0.227247170341155,2.50757354357784,1.45700340274023,0.812040253293814,0.0374697800758491,0.0269100240344086,0.0438299639114685,0.0679778447575213,0.094356478214074,0.166566790734583,0.198260285370697,0.163335632147104,0.788237418675498,4.43086923902373,5.94727534634517,5.43118475712463,4.45602856045802,3.11213663586286,3.29193102926156,7.94626152956924,5.08370157060363,4.67935687935576,2.53896422330913,1.74577743125736,1.28850501687473,0.779767186324702,0.726003326390358,1.17914129318071,1.33348062654419,0.668000830903644,177.194638056432,0.00803072862796536,0.00321053455848758,0.807107319981983
0.82077956345343,11.5954102760503,0.0597997067893229,0.224435703963847,2.51724946889399,1.46645931075826,0.80442487843489,0.0379963118985064,0.0267702661456683,0.0434595298884548,0.0673474721407668,0.0932405613868794,0.170321218467855,0.19857794665261,0.165150039467557,0.814766415603136,4.60413110719107,6.08299290850813,5.45266236932604,4.57616720672532,3.23735709967259,3.3731310789754,8.12263126109863,4.90871133827506,4.59334634702048,2.47850088137698,1.68186869183731,1.25425441358281,0.744328347392344,0.69835040693145,1.14530017145301,1.34079934736303,0.663803621013832,177.102566959933,0.00856245757441184,0.0170228620426488,0.79593934278411
0.833350052895415,11.6685833319845,0.0601434175619923,0.227358520961465,2.50602721785793,1.44407238799252,0.795859189651888,0.0389103158390781,0.0272134277244636,0.0434613571557202,0.067464750400922,0.0929448089143051,0.169981183377032,0.202060431233979,0.165500403397971,0.951294130572093,4.56116078476301,6.08033424210677,5.55000513984343,4.57752873399056,3.23033865560743,3.32287558863068,8.07994334361708,4.88593247209036,4.57514599627369,2.44296840342434,1.72775924709536,1.27567301129481,0.766030147178616,0.709025811486162,1.1708320359385,1.33314881869063,0.685733513217778,176.992825562797,0.00961451968949316,0.0160809963140412,0.843173387837554
0.84605211840259,11.6441259350395,0.0574720094910481,0.224965523161007,2.53450395589085,1.43785606005344,0.784822269666592,0.0399496883497709,0.0271802367129978,0.0435914361206312,0.065650259399593,0.0947182048093575,0.168770230270047,0.202062215833152,0.162510730422172,0.858429319056825,4.57523464759855,6.26364820825774,5.52605277417804,4.56960596055076,3.24991780600731,3.38549914987784,8.07825074546812,4.94088454699558,4.58934413187155,2.47435712946995,1.69145436357881,1.27941786185111,0.756227440483441,0.700597447995994,1.17054680316193,1.38034726867429,0.701328640685661,177.623210881202,0.00496147913522166,0.030589879527754,0.796357927655693
0.845487632077629,11.6194388147623,0.0621821061407024,0.229941382663969,2.53432325914198,1.43638331122885,0.772582624884724,0.0396241753651545,0.0275441857614633,0.0431317324392175,0.0656223554279502,0.0950465404388897,0.169675522477975,0.203207397818407,0.164969410871711,0.813615235849217,4.62350454381094,6.13874739112388,5.49701370485142,4.61992736276793,3.25537305401579,3.35438388320256,8.14285019494915,4.97669921988333,4.60928750229511,2.54129675877237,1.70910203924625,1.29197363729655,0.768880377361023,0.711684332533744,1.20498507679328,1.37551872024719,0.729571347214907,176.750361558211,0.0040283728805827,0.00555118922431227,0.845837213415033
0.834074141951074,11.6238631309524,0.0647848046184324,0.229467649068326,2.55244696085837,1.43638239629778,0.77938166130313,0.0387960836759963,0.027019414684227,0.0432245001875292,0.0650874169433094,0.0955649194990537,0.167239116219796,0.202299720491399,0.165479862310497,0.914396664012738,4.6629378476712,6.105900343863,5.63478524147068,4.59853020719189,3.265727147807,3.37152521175141,8.14723141761125,4.84356970779923,4.58665113820888,2.50158464945488,1.7467016185821,1.29661536736621,0.778747010014593,0.716453368554666,1.16142124966366,1.39960966183382,0.727017003217584,176.773448371941,0.0515037003239766,0.00899243460135132,0.765692218800081
0.833699822854305,11.6437014236439,0.0665498121019475,0.227982719282681,2.53152420702974,1.41606263944757,0.788176244380291,0.0388708403958983,0.0275843933190689,0.0432996324022807,0.066249213619666,0.0970125684695174,0.166836656297275,0.198965563482735,0.167736860364583,0.87545744188006,4.60211310389625,6.10032112107846,5.64252898111532,4.63682574691451,3.2564293209497,3.37399276130419,8.05153589724264,4.90140632442511,4.53356977153427,2.46986029439063,1.70518244631214,1.26735314857203,0.752912890405983,0.707359344997478,1.14620497594564,1.37358708102038,0.721028826737137,176.812550184809,0.011165115922227,0.0275429260884886,0.787547088551588
0.844441098540289,11.6943124939261,0.0621396887238485,0.228290260580052,2.52118536401893,1.44422834658055,0.791277788354828,0.0391686351603831,0.0277452929292643,0.0433054769212773,0.065959302400231,0.0968673331191687,0.167879427818752,0.198222287464613,0.167734063416321,1.02236972403859,4.4557678130782,6.13833311864777,5.55065188157759,4.60096684061138,3.32349669268674,3.45071562629037,8.21042976661822,4.91770247422949,4.65349943281815,2.46379383957947,1.71137832575608,1.29493876123313,0.753465731468476,0.704835143241477,1.18024744271017,1.39819539452386,0.72423951136081,176.876258085933,0.0156685290226487,0.0108906315996806,0.846860544449904
0.838170634094063,11.6380231823295,0.057480373345154,0.229383807952057,2.51513803617713,1.44228263174186,0.78820155850124,0.0396680619112691,0.0287064248433099,0.0431841548521475,0.0662776377437083,0.0974659737626733,0.169344232599561,0.197026144558056,0.164052859996336,0.912734430577327,4.59929907169613,5.99724800670205,5.60830840794188,4.59235509622874,3.21431071209084,3.34217594697126,8.13828172177941,4.85836436392752,4.59883062776125,2.47379671231662,1.72159612993144,1.28100423149776,0.791598723483826,0.723912661341382,1.22479759212486,1.39951952678694,0.7312954394152,176.89084155767,0.00167072019370047,0.034153764777906,0.841215023367851
0.830749665881274,11.6856351675327,0.0580962456452016,0.232289058304236,2.50832889289099,1.44454839118479,0.783064940273637,0.0399271994372192,0.0282431042157318,0.0432974326683946,0.0663993001048153,0.0958698190394975,0.171576413169368,0.202514420312272,0.16375828428261,0.784716526373887,4.55735273378029,6.07133924271652,5.46144563667477,4.65626756799209,3.24373227790503,3.35598774226094,8.214944865812,4.89372403609527,4.62416279014714,2.51788573028477,1.72605324184465,1.27731169798501,0.794863073468526,0.716132163034314,1.1920955038904,1.37508797287796,0.750579556794775,176.674402503671,0.00314111085271799,0.00768111101165802,0.79338979101036
0.838899611060179,11.6405296158988,0.0571081378882986,0.234953801144578,2.51414581687612,1.41887777481756,0.783687387464863,0.0396093429966847,0.0283918955452289,0.0430896638219698,0.0670544855492226,0.0949114645613005,0.171125612286737,0.204706809879547,0.166948212368001,0.758261761458759,4.54127906698306,6.07351477898338,5.47342212629846,4.54065844353015,3.25721696488445,3.30955851354878,8.16621079899314,4.91607476192673,4.70108355409375,2.50313940408385,1.77614968426564,1.29864085056322,0.773124386409088,0.717282837007893,1.21389971904282,1.35360220238133,0.754670014331989,176.12147550137,0.00116336348873534,0.028934593661684,0.788519607868101
0.836322324702458,11.5969306777924,0.0602736507087605,0.234209496468358,2.50995693031277,1.42053191560183,0.789706774353621,0.0393869559302827,0.0273857953997383,0.0431692345601694,0.068032601576764,0.0941531084038728,0.170216489876152,0.206678313693691,0.161807096589111,0.795351542285761,4.31317864321602,6.17313639509903,5.53699034819643,4.61791834619321,3.19762380456273,3.32152194112344,8.14204585376524,5.06999922807716,4.77162485342674,2.55495157276314,1.76462321085046,1.34279711092322,0.797120216746282,0.713457570861807,1.19591609868029,1.37452334794546,0.741151905502224,176.822856116271,0.0306829416019194,0.00470583612398048,0.8252438576793
0.834381375149935,11.7121568847112,0.0598806416357172,0.233886783315461,2.5023813005759,1.41454346615356,0.797097395840522,0.0394131105241165,0.0283583333710765,0.0430385755324738,0.067849520836708,0.0951724332616151,0.172462482777408,0.207242937392746,0.16164181820017,0.716034391726041,4.3595221579806,5.96116172371947,5.41755350702278,4.51704876610616,3.18023878861495,3.32473433644997,8.24956249234792,5.05641133387915,4.71607741677774,2.5161246004593,1.77412190874689,1.30342334732759,0.779582416490562,0.708134560016112,1.23760787883936,1.38752688298859,0.731428377415904,175.769482187015,0.0187539773474084,0.0194468653882444,0.84886317704712
0.818532226053214,11.6849453000514,0.05790386926956,0.238190465275782,2.52810085072262,1.42352857163114,0.785200606654742,0.0399041576453562,0.0283843646175513,0.0424822446963687,0.0691100839084572,0.0973997208993359,0.174018853340972,0.207973287858565,0.162011429349034,0.655260048893927,4.22059110499601,5.87227094839411,5.36519898229872,4.4715164683337,3.18318706186943,3.32305601637079,8.05852112126644,5.08920352622944,4.7362567796267,2.55248039946553,1.75675564028478,1.30868849812655,0.798350115438594,0.731363910240405,1.18582360052699,1.39643770395057,0.734917262179635,175.368263274397,0.0162095131392275,0.0411438835013136,0.817021763223141
0.811218380979514,11.8037663919086,0.056255181595697,0.238110002720557,2.5358056366767,1.43069014791307,0.775828809054051,0.0395915258332835,0.0274802307339157,0.0424614480982308,0.0696176064698569,0.0974512168043406,0.174251842445798,0.210100678853157,0.161448622854219,0.798455795843076,4.41484676229384,5.9133256164204,5.35791527757198,4.43845487929266,3.13381951431317,3.19705450089451,7.95377884835947,5.09473516965658,4.79115838745948,2.58944717754336,1.78245837021857,1.32581312794884,0.782291761399322,0.743291483494675,1.22356468579002,1.39247347850738,0.74264443592421,174.581288437595,0.005677870840135,0.00962636870595289,0.841063463171896
0.797719358391536,11.788480051467,0.0574640806328348,0.240883744096184,2.50773002342706,1.39565244611312,0.768022721051524,0.0398896190763872,0.0269959044886555,0.0423962526415577,0.0702899460897193,0.0963785258466452,0.175152795167785,0.209608201890921,0.163031751057413,0.919573522556642,4.36870355172695,5.8610987751809,5.22730119059517,4.44776059021916,3.10232802250363,3.27255165306047,7.7990095942681,5.16806883577244,4.81184984138754,2.61538527167436,1.76409749513694,1.36284676090837,0.794717073224138,0.751973947207592,1.22016842781503,1.38765880539157,0.730049472583405,173.722220113084,0.0010687035348633,0.00255336764378802,0.889446992712335
0.778577526619299,11.7515073066055,0.0618974500375656,0.237103476285243,2.50377478897369,1.40526553879313,0.760067655453704,0.0398379025713202,0.0267033256074113,0.0425344224462875,0.0694059649045436,0.0997724830473245,0.172129727424181,0.205511320447414,0.162902003695842,0.878303768647528,4.44719697719672,5.80572389194752,5.34700376891723,4.39849974581184,3.14007467087712,3.21508956848388,7.82878231318021,5.19695021506047,4.89703741506551,2.63571649982135,1.79022516246516,1.35641076014793,0.80425856203082,0.75033438988845,1.23407148095171,1.40681766122982,0.716947958277986,173.017012654396,0.0163590460551999,0.00452257684777736,0.833121250812248
0.776678502725729,11.8254458206977,0.0619621087612294,0.235537132295495,2.50993946446036,1.42869909687536,0.754262432732555,0.039606061533316,0.0270303294833581,0.0424302099177776,0.0698686615370083,0.100090722567393,0.173273527040115,0.208299010833513,0.161571692798316,0.86072403514618,4.39857905726312,5.8289004494075,5.28993308253698,4.32349508545452,3.05281797497158,3.22108495460884,7.74991084767502,5.26748576678456,4.97612898849872,2.60339414773365,1.84228263383817,1.38443023920354,0.827708316534814,0.777435790310052,1.23973054059125,1.41349291956612,0.713623790982985,172.279300580673,0.0103030774043425,0.0163971724152239,0.82800766727097
0.780746718481365,11.8443065574133,0.0639578121116692,0.236385567611204,2.50525800591202,1.44248386868545,0.76587777545111,0.0397151800052403,0.0272769967407098,0.0425912459541422,0.068815972549101,0.101660545737684,0.173574899794378,0.207560126086085,0.165807786983537,0.802052573691652,4.37224146707525,5.79498042734093,5.20544081940832,4.28432943553996,3.10141116660562,3.19011755870139,7.80691094763095,5.33204199517767,4.95744586432843,2.71223486643703,1.84150000894383,1.4199138374823,0.832188514501216,0.772464370251175,1.24191406385932,1.40787675792576,0.710735426512777,173.221423951384,0.0273138493000467,0.00588220449535174,0.855394189537343
0.787107106703117,11.7902708361407,0.0615078532970074,0.230188594465418,2.51477057479868,1.46750115036902,0.762074386003179,0.0397342428965604,0.0267815263579262,0.0419893082806818,0.0685935036528397,0.1015076527063,0.175732239795532,0.208639084168045,0.164956239542963,0.795398937186367,4.38354992448059,5.80333939669681,5.35500749221648,4.43715239916017,3.15346843299289,3.16849960689027,7.92384892814028,5.28317331338986,4.96141804077295,2.67777434875838,1.85696082236409,1.3885655086034,0.824136415305919,0.75801982670881,1.26920926902672,1.40853690234146,0.701258532230076,173.475197204969,0.0146022313187718,0.00118877129966326,0.812734799773009
0.808461731330756,11.7755838806394,0.0524940434110927,0.233523687613893,2.53010877535779,1.47357084493327,0.767870626473312,0.0398291065409244,0.0275540531067595,0.0418581470753594,0.0692660493884628,0.101891670288766,0.173346938202288,0.208885938016117,0.164664441119537,0.920950627265022,4.56030620174804,5.79231112895688,5.20860702827515,4.3964817810783,3.08672507991837,3.23579558177712,7.86570285301858,5.2275576973847,4.95189550186432,2.64758880981768,1.85899529606632,1.39950302986833,0.796204816122624,0.758761513281349,1.26406993276281,1.40806733634967,0.714142549242413,173.890866547728,0.0503136909658518,0.000694169067504451,0.801721281657481
0.795637060655823,11.7148778638564,0.0522592982164182,0.242598574665138,2.51256908272936,1.48792735840585,0.758654009103509,0.0399889139378002,0.0281666181785961,0.0417764031416081,0.0679621956569299,0.101306066240005,0.174110259483203,0.212771667783789,0.161819647037348,0.997416214367287,4.46775483455029,5.78367160697354,5.19392914315646,4.30185786507055,3.10020399725103,3.24837014477327,7.90809026312319,5.27648849588175,4.88316926942616,2.62880404523771,1.86563958348116,1.36883948899518,0.850292487842392,0.792313355606259,1.25222602960042,1.38146149121987,0.706144914649236,173.928399881061,0.0026293304710778,0.0323653887215727,0.797292360907398
0.812096433205003,11.7705278964313,0.0550496166865281,0.242602603504326,2.50485350804104,1.48047785806065,0.75256929392843,0.0396648566495097,0.0282357598403909,0.0418021825775831,0.0670684919745958,0.100556033087281,0.174894439524021,0.215115142166593,0.165151522449613,0.86100353548368,4.33433286200614,5.81405669541689,5.28545209720901,4.39578643865765,3.13945685233253,3.23500813307002,7.77056694912304,5.30715248105117,4.86037772903153,2.61774642568732,1.81836674418566,1.33450096343217,0.811068522623676,0.74605522748461,1.2172612723925,1.37243191704961,0.723865010678743,174.181393022731,0.00103815879408673,0.00982101501539211,0.850154725049477
0.831356319529457,11.6788326985375,0.0591793417277793,0.241324503557473,2.50057377436264,1.48085127275636,0.781680373720181,0.0397704952751607,0.0279209817224591,0.0421860427111464,0.0670774644837458,0.100722547240152,0.175958729147763,0.212820357979021,0.160122201473206,0.807973999717207,4.25907299620745,5.81427805654574,5.24025427482534,4.29870558818137,3.11518154934502,3.12953978689149,7.72012600839472,5.22825639604265,4.90841438094281,2.66682853264711,1.81118819552097,1.39292943168301,0.81123229730085,0.763190480441442,1.27635245617196,1.36512286990614,0.721038568996521,174.336978803579,0.0112831258374931,0.0232756330959397,0.877285962419003
0.823877290121877,11.8647162509422,0.0640471898482873,0.239687481110612,2.5181134847227,1.47038537876461,0.787955022163237,0.0398674608732105,0.0275154364267347,0.0422173418389092,0.0672291009152058,0.1007732875898,0.176436403102766,0.216276232996963,0.163247723555342,0.945936622122657,4.32772945230214,5.93563036467097,5.32505378251367,4.43842679319795,3.14616308831308,3.15792372819968,7.8767578015777,5.07850377401872,4.81507212603744,2.52264828605096,1.77151634915427,1.34086760473613,0.797428687306022,0.735023545183178,1.23534177067561,1.38098832788494,0.7031541300848,174.768964812137,0.00190676571078712,0.0275279009849673,0.835974695351819
0.844681393036284,11.8920572257265,0.069848596579352,0.245282619582064,2.53474706457436,1.48009462674719,0.803974939389011,0.0392248877491222,0.0268942106881865,0.041695268320964,0.0677313616722916,0.102667788485411,0.177928592265721,0.215584275439174,0.162954354317494,1.07120191608952,4.60637398275098,5.935550681893,5.25202044117756,4.4683325438341,3.16416910118436,3.20024300817672,7.98710167439638,5.11042610235541,4.71840546704277,2.61708221329074,1.8081533333225,1.3378643820877,0.81646305890554,0.749553587607645,1.21935344164162,1.38181701579266,0.713543461749645,174.124461879195,0.0160131222604514,0.00926740482977927,0.900489215010938
0.870778609590639,11.8135908595128,0.0671048958618403,0.243168636943776,2.53501840277025,1.49861072855715,0.801154746328105,0.0392766725597913,0.0265205311013946,0.0419639784128651,0.0670039655302295,0.102650589778368,0.17772016903792,0.214711881547522,0.164534032840352,0.937402282207081,4.54628661775865,5.8606326705088,5.3166668275522,4.41552356372532,3.17532236699611,3.28379354709152,8.0654921190453,4.99576284374743,4.75344271108789,2.55292363469336,1.74422868757155,1.35047792349379,0.797646452701551,0.744012772345652,1.2290608757302,1.38371208568145,0.725861366389805,173.826661900767,0.0039790295092338,0.0199910536457381,0.875124321362106
0.891201555232806,11.8927709009086,0.0656224603971838,0.243919964635555,2.52983695181446,1.48306097993912,0.820524688801413,0.0391241897638117,0.026992755736907,0.0429373294675639,0.0654199985951742,0.101989767159391,0.178727105417112,0.212044744449051,0.162509447417945,0.954921586896565,4.37418995745512,6.00057048418993,5.38765826651014,4.4578473770669,3.11758170528128,3.24946703047186,7.94219751121762,5.04736313876993,4.68750152928261,2.59222714512689,1.73942620475366,1.33322119482584,0.790990146261742,0.728762131414923,1.19050687769285,1.37266866481399,0.723705943376023,174.549358687709,0.00600292531418014,0.0480076871853213,0.840446018264087
0.872520693211049,11.8378293026036,0.0680910663663917,0.240153271338497,2.52101650993844,1.49803442493127,0.829073783579826,0.0392599678045752,0.026029974741775,0.0427152403846736,0.0650831273474946,0.101898763668757,0.177441208742491,0.213115954148668,0.167596870174882,0.845425392892184,4.42398508473496,6.04304439704696,5.48762336345738,4.49587331555983,3.20912536892625,3.28351720788342,8.1851468501729,4.9924694811076,4.69595905787315,2.51818916727959,1.71126560842552,1.30484824596293,0.784530359869662,0.71936308689076,1.21838478821413,1.36448405387066,0.72076318209308,174.608351949506,0.00462648380643042,0.000371517231846996,0.908844914942128
0.866508032094103,11.9476824506695,0.0696277718255062,0.2465806647486,2.50948157094661,1.49959472893798,0.830470522580367,0.0393582678181292,0.0264660874179127,0.042753652751967,0.0651374575740268,0.101701034907756,0.177448217041304,0.21952346537143,0.171539975315644,0.890525153215687,4.54834676366182,6.16972632113966,5.56616448072773,4.56689615214871,3.16232168847076,3.1995489934617,8.12374819402295,4.9844303980531,4.71950324125081,2.53305253026088,1.74657944796372,1.31197705810145,0.779844154018449,0.72724331798684,1.20049010000665,1.38789039492258,0.715429210538575,173.312190645008,0.0143750302259815,0.028028201602834,0.855261515416508
0.871237974040242,11.9124944986913,0.0751465093952684,0.248221160533526,2.51615345788765,1.49585935275919,0.830883383614914,0.0394961684100947,0.0270328435081179,0.0427288382030048,0.0642052556107621,0.101209506347131,0.176971163918555,0.221533999531202,0.171416892074904,0.924733880513909,4.53126320293162,6.14977531689776,5.60982335029185,4.52931721089778,3.28169748156558,3.32449389563016,8.17150497544989,4.95636092046986,4.59092504647925,2.52343804916131,1.70854242951042,1.29756153016122,0.776664849533466,0.733648605077027,1.18302439280823,1.38059022047967,0.732185023774923,173.580104864357,0.0123350070147605,0.00182895472649551,0.89936592765048
0.870914358650634,11.7017988379594,0.0712537144867546,0.250367356249689,2.50552171161942,1.48863278271393,0.824249896429657,0.0390702732429049,0.0264787710689454,0.0427077133960059,0.0632270584614077,0.0995947370287798,0.176351265669354,0.21911627770542,0.172045939695217,1.02254246314217,4.62022369981102,6.12742775582474,5.63235774328444,4.57844551145521,3.28957684925162,3.31326933200155,8.0753661044073,4.94881611633147,4.60369113449597,2.55666705886256,1.73328538855207,1.31285778050253,0.779489433452575,0.708662996566861,1.18826453702769,1.38305504500194,0.727161590249645,173.321119279234,0.0228064249067968,0.0172749739346776,0.865224042989418
0.888336167679617,11.7240264124509,0.0718050159266027,0.256785674188755,2.51344820191944,1.48547605255096,0.826831693544282,0.0386496983506372,0.0267143200562787,0.0424040731031105,0.062865163475222,0.0990249899298333,0.177671433791993,0.219255533034802,0.170714919421825,0.95432726763817,4.57565977561919,6.04953277108586,5.56642972767644,4.59115742023643,3.23031554078056,3.33389042910976,8.05117216214027,4.91160610527338,4.62561299340949,2.53601795924117,1.71786847132934,1.30321428366913,0.753481288956906,0.711744803060276,1.17175173776629,1.4058627655785,0.726511460434168,172.586931215979,0.0113737107186085,0.0270203617791895,0.876375503611671
0.882022561198435,11.6588085489617,0.0734866503708239,0.253903405507965,2.528036766924,1.49394945549704,0.825491645759997,0.038717193784492,0.0270607771171008,0.0425019088487219,0.0626561160217144,0.10048971465464,0.178342204007574,0.216483937854338,0.169832276566589,0.916139687045052,4.56916210177534,5.94383471510374,5.60942231480188,4.53121747517019,3.2567960965398,3.35022634127851,8.08846103908023,4.99550792666619,4.67211917368279,2.50322170861173,1.73794818027954,1.3218904714496,0.77853930939975,0.714177036948421,1.18719537923902,1.42396402916911,0.723722188376674,171.858231002966,0.00954253507954096,0.00241336900927688,0.918088716000425
