"date","daynum","month","day","cumulative_confirmed_cases","new_confirmed_cases","cumulative_deaths","new_deaths","hospitalized_currently","hospitalized_cumulative","InICU_currently","InICU_cumulative","OnVentilator_Currently","OnVentilator_Cumulative","Recovered_Cumulative","cumulative_confirmed_cases_0_9","cumulative_confirmed_cases_10_19","cumulative_confirmed_cases_20_29","cumulative_confirmed_cases_30_39","cumulative_confirmed_cases_40_49","cumulative_confirmed_cases_50_59","cumulative_confirmed_cases_60_69","cumulative_confirmed_cases_70_79","cumulative_confirmed_cases_80plus","cumulative_confirmed_hospitalizations_0_9","cumulative_confirmed_hospitalizations_10_19","cumulative_confirmed_hospitalizations_20_29","cumulative_confirmed_hospitalizations_30_39","cumulative_confirmed_hospitalizations_40_49","cumulative_confirmed_hospitalizations_50_59","cumulative_confirmed_hospitalizations_60_69","cumulative_confirmed_hospitalizations_70_79","cumulative_confirmed_hospitalizations_80plus","cumulative_confirmed_deaths_0_9","cumulative_confirmed_deaths_10_19","cumulative_confirmed_deaths_20_29","cumulative_confirmed_deaths_30_39","cumulative_confirmed_deaths_40_49","cumulative_confirmed_deaths_50_59","cumulative_confirmed_deaths_60_69","cumulative_confirmed_deaths_70_79","cumulative_confirmed_deaths_80plus","Cumulative_hospital_deaths","Cumulative_hospital_discharges","Cumulative_hospice_deaths","Cumulative_LTL_deaths","Cumulative_residence_deaths"
"7/28/2020",210,7,28,106331,1103,8120,16,716,NA,NA,NA,93,NA,NA,1963,5526,17880,16609,15031,17331,13763,8912,12244,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/29/2020",211,7,29,107138,807,8144,15,756,NA,NA,NA,104,NA,NA,2001,5605,18040,16732,15126,17468,13845,8971,12306,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/30/2020",212,7,30,107958,820,8163,10,756,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/31/2020",213,7,31,108907,949,8196,23,522,NA,NA,NA,89,NA,NA,2054,5807,18435,17015,15362,17716,14016,9083,12436,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,24,117,365,989,1544,4136,3656,NA,164,3132,234
"8/1/2020",214,8,1,109779,872,8219,13,579,NA,NA,NA,89,NA,NA,2082,5906,18633,17141,15482,17850,14114,9138,12463,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2020",215,8,2,110416,637,8247,19,564,NA,NA,NA,90,NA,NA,2107,5968,18776,17233,15586,17944,14184,9169,12496,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/3/2020",216,8,3,110970,554,8278,20,585,NA,NA,NA,103,NA,NA,2125,6037,18917,17324,15663,18020,14224,9191,12527,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/4/2020",217,8,4,111780,810,8297,10,656,NA,NA,NA,100,NA,NA,2153,6133,19093,17457,15775,18141,14302,9247,12580,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/5/2020",218,8,5,112462,682,8326,20,639,NA,NA,NA,102,NA,NA,2175,6204,19246,17551,15899,18235,14376,9283,12617,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/6/2020",219,8,6,113241,779,8357,20,663,NA,NA,NA,98,NA,NA,2215,6276,19402,17673,15988,18368,14477,9330,12664,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/7/2020",220,8,7,113969,728,8404,35,651,NA,NA,NA,99,NA,NA,2239,6351,19559,17795,16091,18489,14552,9359,12716,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,25,119,371,1010,1561,4197,3720,NA,166,3163,245
"8/8/2020",221,8,8,114755,786,8428,15,634,NA,NA,NA,106,NA,NA,2270,6430,19720,17924,16193,18619,14626,9411,12771,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/9/2020",222,8,9,115505,750,8467,20,600,NA,NA,NA,103,NA,NA,2302,6502,19878,18042,16305,18732,14708,9456,12799,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2020",223,8,10,116098,593,8509,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/11/2020",224,8,11,116925,827,8543,17,598,NA,NA,NA,98,NA,NA,2327,6688,20187,18262,16495,18953,14834,9537,12870,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/12/2020",225,8,12,117739,814,8581,21,606,NA,NA,NA,96,NA,NA,2356,6795,20356,18389,16612,19077,14929,9589,12901,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/13/2020",226,8,13,118731,992,8620,19,601,NA,NA,NA,99,NA,NA,2380,6914,20568,18536,16747,19245,15024,9640,12941,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/14/2020",227,8,14,119512,781,8651,14,585,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,27,121,380,1035,1592,4276,3796,NA,169,3225,252
"8/15/2020",228,8,15,120346,834,8681,11,572,NA,NA,NA,99,NA,NA,2433,7119,20897,18811,16949,19488,15216,9731,13029,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/16/2020",229,8,16,120986,640,8714,15,559,NA,NA,NA,99,NA,NA,2460,7192,21015,18918,17044,19593,15296,9762,13053,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/17/2020",230,8,17,121354,368,8740,9,560,NA,NA,NA,95,NA,NA,2477,7246,21075,18976,17085,19649,15344,9787,13078,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/18/2020",231,8,18,122050,696,8778,19,548,NA,NA,NA,94,NA,NA,2498,7339,21217,19083,17217,19740,15417,9828,13112,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/19/2020",232,8,19,122605,555,8809,12,548,NA,NA,NA,94,NA,NA,2506,7394,21351,19157,17292,19836,15478,9856,13152,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/20/2020",233,8,20,123364,759,8849,20,548,NA,NA,NA,94,NA,NA,2541,7470,21511,19285,17402,19933,15564,9912,13195,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/21/2020",234,8,21,124031,667,8880,12,510,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,28,123,387,1050,1626,4329,3859,NA,170,3267,259
"8/22/2020",235,8,22,124802,771,8905,9,487,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/23/2020",236,8,23,125407,605,8925,12,501,NA,NA,NA,75,NA,NA,2611,7720,21932,19607,17651,20239,15804,10025,13332,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/24/2020",237,8,24,125822,415,8952,17,518,NA,NA,NA,71,NA,NA,2624,7759,22044,19663,17704,20297,15849,10046,13361,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/25/2020",238,8,25,126350,528,8976,15,543,NA,NA,NA,82,NA,NA,2642,7819,22159,19750,17772,20365,15897,10086,13418,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/26/2020",239,8,26,126835,485,8994,9,537,NA,NA,NA,80,NA,NA,2668,7875,22261,19815,17833,20448,15943,10118,13449,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/27/2020",240,8,27,127430,595,9016,13,NA,NA,NA,NA,NA,NA,NA,2668,7957,22393,19894,17899,20534,16020,10155,13485,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/28/2020",241,8,28,128250,820,9043,17,526,NA,NA,NA,80,NA,NA,2715,8059,22584,19997,17994,20639,16107,10225,13545,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,28,125,391,1062,1651,4383,3916,NA,171,3303,262
"8/29/2020",242,8,29,129056,806,9068,16,509,NA,NA,NA,78,NA,NA,2738,8191,22819,20120,18072,20737,16178,10276,13576,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/30/2020",243,8,30,129703,647,9089,12,499,NA,NA,NA,72,NA,NA,2738,8191,22819,20120,18072,20737,16178,10276,13576,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/31/2020",244,8,31,130211,508,9116,17,505,NA,NA,NA,78,NA,NA,2782,8377,23158,20280,18201,20849,16274,10338,13638,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2020",245,9,1,130961,750,9130,6,528,NA,NA,NA,73,NA,NA,2806,8474,23351,20410,18286,20939,16334,10388,13678,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/2/2020",246,9,2,131752,791,9158,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/3/2020",247,9,3,132874,1122,9173,10,530,NA,NA,NA,70,NA,NA,2841,8834,23917,20666,18454,21162,16498,10484,13785,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/4/2020",248,9,4,133731,857,9193,11,497,NA,NA,NA,66,NA,NA,2859,9020,24149,20763,18540,21252,16565,10534,13849,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,29,126,394,1077,1671,4430,3972,NA,172,3392,266
"9/5/2020",249,9,5,134643,912,9213,11,505,NA,NA,NA,66,NA,NA,2877,9247,24405,20882,18640,21345,16627,10584,13888,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/6/2020",250,9,6,135324,681,9236,15,490,NA,NA,NA,64,NA,NA,2886,9378,24592,20957,18696,21420,16705,10631,13921,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
