"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","prob-icu-vent","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","rr.1"
11.6340053196545,0.0263918550134707,0.13659014749754,0.336885074585264,0.298992547765896,0.867883449541245,0.622197226889188,189.735791910744,0.802553088133553,0.664404173221339,0.0290842126021027,0.0349232429026367,0.0518847436652686,0.0802795089773824,0.123819515317687,0.202710791184432,0.293187316257078,0.207994610631467,2.24329721846698,3.05274700880445,2.69202564466733,2.21044891879334,1.72760280828444,1.23290496864655,1.29334587125038,3.32254567297517,0.988994670899851
11.6661945419178,0.0261916878245273,0.136476997169771,0.340736417813329,0.297279159853277,0.866977921659333,0.63264801696762,189.287565857395,0.809098042113768,0.661697489691906,0.0290907593661715,0.0349002774570885,0.0518848118508194,0.0801695201139279,0.123958151349006,0.202366452531943,0.293096061957827,0.207481878596315,2.22413119962006,3.05038992497866,2.68918613491564,2.23453826550519,1.74211755435218,1.24202250000889,1.26512347123717,3.30594717703802,0.905862128245063
11.6259827413478,0.0292379342754759,0.1337251504184,0.341764108028224,0.291449988475681,0.88413922121729,0.644942110796567,193.072888263653,0.799811388966839,0.662396018774229,0.029077634879218,0.0348887503382434,0.0520342602870617,0.0805539276369088,0.123734622486239,0.202220274412363,0.292889568538011,0.207368861336584,2.30986383988866,3.00479281832812,2.69377168948733,2.23892831330059,1.71612996670998,1.25586161898628,1.25737633049185,3.30055294282555,0.987186025234767
11.5963893026634,0.0281400768182677,0.128764655864691,0.34547200764398,0.290591654723193,0.887502851841909,0.637083030020329,191.952000959929,0.795849711406599,0.68439348693656,0.0290901249118432,0.034932381233559,0.0518764352191411,0.081008769159881,0.124195301981846,0.201699558626638,0.293309209136034,0.207201410925375,2.23730255890581,3.06677644548706,2.7557336030864,2.23563651384152,1.77342832539793,1.27832622710844,1.30319480018259,3.32782688028875,0.955646666570968
11.59082639004,0.0289066917227052,0.134019584199612,0.34355187097231,0.288905036280815,0.893460554079943,0.641927424104101,191.321164373328,0.802876948632793,0.674988703488409,0.0290795946602613,0.0349145784525282,0.0517263961958725,0.0815751177902448,0.123838744482202,0.201614179808869,0.293306691035578,0.207053537747565,2.32955804025521,3.0157909275281,2.73231637227852,2.24533066815989,1.74836354276923,1.26421736478492,1.30832178239661,3.40524142143324,0.982500457986127
11.5624251329787,0.0287866193804237,0.133752338326769,0.345970713225384,0.28167372316359,0.886741742668791,0.627024512327453,192.180360388798,0.804791561238784,0.648102003960922,0.029100969720281,0.0349358673412526,0.0517505250483886,0.0814957623047001,0.123678845190243,0.20125298887222,0.292949601777807,0.20664930108797,2.25776317880338,3.05493394643355,2.69741756418966,2.24825733380678,1.73433979440232,1.26325434983837,1.2820160045748,3.35511319481508,0.982660523693294
11.5940365662202,0.0280085452902943,0.135120329597197,0.342805218739785,0.260655143541809,0.872323480167015,0.626734566416859,192.032116645974,0.797736618074737,0.648901331509704,0.0291072538135951,0.0349544062855922,0.0516042725686549,0.0815163448782238,0.1232706453406,0.201624415517566,0.292723324017645,0.206576023844626,2.21261521852201,3.00535043798574,2.71921564072956,2.23421337125175,1.73987920315179,1.24872105771927,1.24402848208614,3.25266120588635,0.93841793990388
11.4786371528174,0.0280937008159746,0.130372806228527,0.342173230862481,0.255604880865564,0.858326923081668,0.60966157344233,193.549184007545,0.791590876169886,0.638339844567169,0.0291214871357766,0.0349305459223515,0.0518050169242352,0.0814350926498657,0.123385527157063,0.201469598919454,0.292985238451305,0.206774042446201,2.24525901321196,3.02877250983615,2.7118265092368,2.22092991232651,1.72272978537655,1.24063464116071,1.26073921976954,3.26614363051645,0.950151000945016
11.3136302929136,0.0278482744822233,0.133386819118239,0.345337453879158,0.260106469446279,0.866736594759798,0.590910581430272,196.344040559167,0.79714083315925,0.638300738416439,0.029155935033722,0.0349323749665893,0.0519608906150117,0.0813915151599838,0.123237653775797,0.201379584168723,0.292974318879752,0.207120300676282,2.19904059298978,3.01642483541475,2.68225569038704,2.17906331570178,1.70782849697843,1.23349024050397,1.2673890684417,3.29446020060978,0.977142500094979
11.3136087617202,0.026251596818342,0.137357084412403,0.345022399075259,0.258098551058994,0.876192681260564,0.5769883711516,197.973813178735,0.805062330430588,0.655368666977818,0.0291265096454428,0.0349098821346843,0.0518623339161419,0.0811869342794479,0.123413689874313,0.201732055324196,0.292970366605338,0.207526861778663,2.16759695296428,2.97964148261909,2.67771391552679,2.16996313353638,1.71050673047343,1.22877692492373,1.25342318744351,3.24739732324992,0.966668270576353
11.1865338344723,0.0312571831527171,0.137269756504694,0.344643672762222,0.251286306176912,0.883001148231507,0.590640716050302,198.829832961352,0.81236198115903,0.657712686304098,0.0290966194634252,0.0349124958420496,0.0519781463397879,0.0811471844404931,0.123796833801393,0.201881786693091,0.293086319534038,0.207761715094865,2.21066617949645,2.98336473392471,2.66526739623981,2.20318706405624,1.68160795334259,1.24238583264714,1.25475407131507,3.26262110349994,0.957301150312566
11.3576136465013,0.0299340963486659,0.135923136666567,0.344282442435889,0.257273993001021,0.865194507813388,0.577530488591636,197.874192674577,0.802539032578833,0.662474517255452,0.0290886343645231,0.0349108713156225,0.0518712505147677,0.0816561457913697,0.124161299400995,0.201884226781692,0.292815484880602,0.207514039002213,2.20556045773833,2.99230190615496,2.69279758686256,2.20010281182016,1.7092299989436,1.23628731123758,1.27250831624661,3.30245282929939,0.946818172129346
11.5025647490807,0.0285213014854829,0.134118393190933,0.344576191225083,0.258270561944831,0.868374953220241,0.57917863739712,195.976537401378,0.802192826666322,0.673789841075436,0.029103350738638,0.0349130273328624,0.0518901199751872,0.0815530503420404,0.124182978152484,0.201843405369244,0.292589891108445,0.20779866699256,2.21393304596399,3.00462468408404,2.6497677326362,2.21944530015586,1.68291770596079,1.22561459934886,1.26652675608269,3.28581937403512,0.996452135894391
11.469850360629,0.0274204921473273,0.133482775513326,0.343766410056424,0.257942745636465,0.857908697189721,0.581846271126806,196.957474917124,0.802307140168185,0.673065528627431,0.0291337988107445,0.0348527169013588,0.0517785050012643,0.0816397663356912,0.124207022685402,0.202204585239866,0.293159997212396,0.207849529605904,2.28937528653457,3.04851208914294,2.69593531937208,2.24861382941644,1.71661649806277,1.26225924532233,1.28740226463448,3.32239005235984,0.924417705262755
11.4391841072315,0.0280875299477298,0.133916901017187,0.344050887118642,0.265203518783777,0.862140512897798,0.594380033185762,194.269998881665,0.809958196533241,0.654203651450588,0.0291568208156893,0.034879820850969,0.0517952781743976,0.0816094683440789,0.12400972557842,0.202309912762104,0.293021990346999,0.208046985924608,2.23616035395742,3.04229683266926,2.8013878526855,2.26355395521334,1.78056406694592,1.29297919095825,1.30011920255815,3.35097793440345,0.995615404969455
11.3999925820038,0.0286507741333486,0.134919671288343,0.345996186048149,0.268768148211318,0.88390138421442,0.589775236881146,193.772795075963,0.814266061110989,0.655088651483819,0.0291732014714613,0.034830181975777,0.0516105289413876,0.0808627004157514,0.123949983077654,0.2028736195829,0.292564681338572,0.207863571758767,2.33610740676401,3.04899026023328,2.76724765681167,2.25824172538959,1.73525787594409,1.26734512288895,1.28134746940507,3.34080306544589,0.940902434192868
11.2129945962961,0.0264118227729038,0.131603046414576,0.348470604209389,0.285603374617702,0.88743511191483,0.592608063396288,193.74726637848,0.821623280956347,0.661934041189601,0.0291716101625579,0.0348221102600531,0.0517877403050884,0.0808493661628882,0.123965280001409,0.202811684900076,0.291941173509031,0.207515690971716,2.20373149111547,3.08286627575354,2.77472868165495,2.26160388297727,1.75770049517218,1.25543603677382,1.29698047518373,3.31721429441203,0.931542050541621
11.292949417495,0.0289662028084625,0.132779067547231,0.351305277422659,0.280965413145615,0.874350106299704,0.587934681183958,192.969797570041,0.816853738410519,0.65912992385394,0.0292102339553579,0.0348194899695334,0.0517900710619865,0.0809335827091983,0.123887731356239,0.202628081757468,0.292143066927357,0.207475091066731,2.26744487151291,3.10077264267494,2.77938825271405,2.26519812931937,1.75406707218933,1.28137155597746,1.2988616067374,3.36144003553044,0.972758173834695
11.3097659023854,0.0288752375374017,0.131920979313212,0.34976452485634,0.28782495595279,0.881923430401241,0.578313860341919,191.235532604347,0.817385365442443,0.659881614495827,0.0292453691943124,0.0347986135521572,0.0517620355474874,0.0812611877505122,0.124246370326425,0.202621308026351,0.292121476876813,0.207602007533443,2.28341735167021,3.12063841156695,2.72592412537595,2.27046605213858,1.74745765165221,1.26798540645855,1.31440011785734,3.32711414010429,0.982448674969375
11.4360350289819,0.0305141625567511,0.130771383726583,0.350768623670553,0.28939576039588,0.886356337357077,0.576391690160388,192.216931093609,0.825078301750412,0.680228780761108,0.0292764639480429,0.0348042402927553,0.0518258590980084,0.0812539655637227,0.124724680828745,0.202905400410018,0.291689146607983,0.207942862938278,2.29025072794128,3.04902808599639,2.73505375290305,2.26540852625237,1.74819769635654,1.24860781252028,1.29874450662566,3.41594234620188,0.94157079479959
11.4429008296421,0.0314688003803034,0.132313403295124,0.354594886936222,0.271059604700986,0.8626519132401,0.565972234513192,192.644436664054,0.82351327333743,0.673513765280055,0.0292606573997289,0.0348117780533648,0.051690810557519,0.0814439674805022,0.124761153321722,0.202719201248975,0.291688580390877,0.207244650189405,2.34410331598263,3.08378396635743,2.75051482076147,2.28796528929945,1.77474674603344,1.28277774980908,1.32977119083314,3.37154044250648,0.943561782296566
11.4585245833717,0.0316666755447015,0.136878722957043,0.346151317226443,0.2558883500334,0.851202015537108,0.564867593134831,189.373106547779,0.828623304721689,0.67299816001107,0.0292651481971976,0.0348252302256251,0.051562378224175,0.0817724844683616,0.124829411355217,0.202377186767778,0.291657576505215,0.207544254999167,2.34822605792302,3.14433583617697,2.78988705799301,2.28806020576105,1.80145654744922,1.28311656158105,1.29158871456371,3.42943973186389,0.935239463407862
11.5076207783885,0.0298030270863389,0.138433126743776,0.343772833554796,0.251573833021816,0.843124986833882,0.54814878354886,190.149667841613,0.828715273620342,0.658838463375323,0.0292545789180243,0.0348555441593223,0.0513901643506937,0.0813541447849513,0.124871048518167,0.202957571874986,0.291895664793315,0.20750755952448,2.33550111107887,3.18338074382285,2.80610990394412,2.29023645507589,1.81019239747471,1.28474709188151,1.31038332866696,3.40823140891386,0.954766650855452
11.591160451066,0.0304228509768516,0.140437013579019,0.340892094260378,0.262652977081279,0.853945917207984,0.54036512532795,191.165691678254,0.838248816443215,0.672460645633632,0.0292544358594586,0.0348299965267906,0.0513436296887181,0.0807060686875407,0.124864392588953,0.203006565968249,0.292371901711624,0.207116914532578,2.38384348869455,3.14110172133703,2.82425156440175,2.27719166116461,1.76496668939132,1.29822813671294,1.33990651715364,3.44116289223961,0.974348533959771
11.5563094059634,0.0307212041849864,0.13662570446035,0.344057181661924,0.275836665458122,0.868651105278045,0.531108241502124,189.508943718647,0.827288610983961,0.6747779696987,0.0292343080580703,0.034850147013334,0.0514215627446726,0.080711469822035,0.124809522025914,0.202758964931698,0.292247208624115,0.20717836722318,2.33918513716902,3.13826794757166,2.81943705004269,2.34117362466844,1.78762171189338,1.30781123127495,1.35404673926668,3.43884528838479,0.959921840050955
11.4873316055596,0.0326041317481395,0.138205863929951,0.346559871535412,0.251471750006666,0.862885896972131,0.530157332521559,190.284920661338,0.830538407532023,0.675775388126551,0.029245577203036,0.0348788627866146,0.0514560581739402,0.0806293609136574,0.124884275954877,0.202589125863531,0.292030003368187,0.207328584343918,2.36852968716288,3.16916165498843,2.80861042412045,2.32435526828491,1.77797805308086,1.30908448748983,1.34686097512042,3.45093152705142,0.948647098190127
11.5792539917541,0.0314328612342078,0.139574692238357,0.338886694543008,0.275994987174971,0.871522099388132,0.527783820973985,190.109775214995,0.824070293654734,0.669937529515616,0.0292249092334659,0.034894088628755,0.051376138375731,0.0804320665970681,0.125076765678075,0.202987375428908,0.292311097324028,0.207707116529395,2.43160957852939,3.16291889192794,2.86467621492374,2.33545411144354,1.83232369260033,1.31577695824887,1.34304384911599,3.53782209051909,0.989475323861695
11.6095422328865,0.0309741850793384,0.138652159987059,0.338518739370314,0.263354484726838,0.880492724152371,0.53313823865618,190.19494991603,0.823630459585262,0.664479726053763,0.0292588581662053,0.0348629039759412,0.0514501849845154,0.08030903092405,0.125349686041315,0.202969483544727,0.292463294327758,0.207884481863686,2.39981249662841,3.2031140601925,2.86048294441583,2.37334167688073,1.82314090704884,1.30147769424284,1.35497769885781,3.49024009820142,0.944745283791206
11.6825519378153,0.0303660360502781,0.143030125760767,0.340467238348717,0.250065611317753,0.883368879438963,0.539071770161779,190.985014080014,0.824091885302498,0.666231997186949,0.0292691120198952,0.0348384847331662,0.051666486327867,0.0804366346084963,0.126044860704234,0.202787566928254,0.292653253486964,0.207500468604614,2.42710722493264,3.19768064909469,2.83157500969464,2.31297735888586,1.79490737508905,1.30268916148259,1.33138684341254,3.50062499295956,0.981196567348649
