"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","dev-len-hospstay","dev-icu-frac","dev-icu-frac-phase2","dev-icu-frac-phase2beginday","prob-icu-vent","dev-ventdeath-mid","hosp-frac-10","hosp-frac-20","hosp-frac-30","hosp-frac-40","hosp-frac-50","hosp-frac-60","hosp-frac-70","hosp-frac-80","contact-rate-10","contact-rate-20","contact-rate-30","contact-rate-40","contact-rate-50","contact-rate-60","contact-rate-70","contact-rate-80","contact-rate-postld-10","contact-rate-postld-20","contact-rate-postld-30","contact-rate-postld-40","contact-rate-postld-50","contact-rate-postld-60","contact-rate-postld-70","contact-rate-postld-80","firstlockdown-endday","rr.1"
8.92659683841461,0.022964547994534,0.0988457307695686,0.277828100373307,1.05788018622403,0.94666862374544,0.644280228591334,114.644259765513,0.870849959788862,0.638546688632562,0.0302993548798442,0.0350294274074016,0.0568199139025169,0.0883817134208372,0.1252932900871,0.203406924770384,0.299412807046258,0.208182494901798,0.721690105461155,2.58044687365583,2.67219525398309,2.35430444358952,1.88219594238418,1.40448516746422,1.59601607819901,4.29848315748474,1.56936026955453,1.79341363030652,1.25490515485794,0.906510012082504,0.647795433622542,0.396602134112538,0.36342949288342,0.82769132369876,127.817535646711,0.688581852811102
8.90702750504376,0.0228019618722898,0.100814054914888,0.277690065283521,1.08109922146788,0.941192558865423,0.65376494828819,113.689540812719,0.868341857688659,0.640096581936672,0.0303147258521285,0.0350279483933951,0.0569739162191696,0.0882817838872743,0.125455433214304,0.20345098110531,0.299372570143472,0.208046729429643,0.841788997538415,2.58412844984486,2.7278790723953,2.38110977706728,1.84407450979895,1.40303252729337,1.6446540098525,4.34734285354218,1.59411785022423,1.74081725916202,1.24840311687652,0.894983632102956,0.629533578795966,0.382494892808143,0.354363312622753,0.820794735890732,127.058972747878,0.718087173595367
8.85854500399156,0.0229121893492313,0.10020185444105,0.28060049856772,1.07818877691239,0.942385063763781,0.650316184886512,114.22461154582,0.872927263376378,0.63796060791085,0.0303346267660584,0.0350356870995422,0.0568688745210744,0.0884213042557607,0.12534303380392,0.203357088316043,0.29947389629047,0.207919712183381,0.764912057846403,2.66881444502878,2.69346733544868,2.36246502844687,1.88944586580613,1.42844828456122,1.62199154193525,4.25092939027849,1.59952757149403,1.78056125995165,1.26089385483798,0.907745262981565,0.649951585242757,0.387153853291033,0.343905124434418,0.865128646586851,127.804423976173,0.721976624578653
8.8806577155739,0.022960773872867,0.0970621361178995,0.2762349803512,1.10376819072732,0.942394534420594,0.653910755804774,113.194664722429,0.867910757522453,0.632657608229532,0.030355080959342,0.035008502888253,0.0567923396997369,0.0886126665430737,0.125437697380512,0.203457816226672,0.299317641015112,0.207788978638946,0.805919715257111,2.54427342169932,2.70794313601705,2.34817370844767,1.92463453975533,1.39722229962749,1.62224649463926,4.29861229320018,1.66296970147409,1.73506814748208,1.29178026540525,0.888136941874546,0.652816607666775,0.391507358410371,0.350158506909058,0.816416104149399,127.202309424797,0.699210849941875
8.82155885052794,0.0236472900144619,0.102352796748317,0.276746171563739,1.10323538955919,0.946170196435191,0.65942824481983,111.81135831911,0.87057314843943,0.630015187295599,0.0303389459453527,0.0350238621629698,0.0569227699455126,0.0888402174680775,0.125291905580589,0.203565239596556,0.299783890601717,0.207685117587092,0.751454804009867,2.52211879113369,2.64221598101423,2.30249991134054,1.83146657499435,1.37401661452262,1.56549597399872,4.23350939824254,1.68830500399019,1.80952853471789,1.29492901688052,0.894125396334385,0.663227588997363,0.40605689343277,0.375046599688323,0.886314884028869,127.008456825892,0.708971059321156
8.82115553137215,0.024079652656309,0.101574197746535,0.276377193905164,1.09610984998424,0.937696938943905,0.667955165645335,112.031007626876,0.868983912694768,0.640363101629487,0.0303377733366365,0.0350191216400872,0.0569196939897649,0.0892281053984076,0.125052697365221,0.203447352698003,0.299803510347029,0.207698813467081,0.679090481932886,2.48499592838878,2.64988656937185,2.29923103179897,1.81937521667869,1.35517471924216,1.5125223544625,4.15325211507656,1.70024082154853,1.82517441642057,1.33349092632652,0.938492193907871,0.650160712055349,0.400665852040491,0.378408954974752,0.900456260308317,127.72078861558,0.71590382733639
8.7383693235221,0.0229818033582715,0.104034280307122,0.275422770783799,1.10313487445347,0.942298944957155,0.669307158486423,114.238849841521,0.871034344279016,0.631973538691168,0.0303314919118683,0.035007200289559,0.0570854862923394,0.0892346304761403,0.12508941485536,0.203395254870142,0.299808299819689,0.207689444274933,0.72943647736759,2.46588271361647,2.60894712997596,2.27907756494035,1.79282950108907,1.32613293335097,1.56314625128332,4.19067422806868,1.74236817524996,1.81129333098168,1.31168877803845,0.941879438122478,0.661876665753805,0.40577906126633,0.368072992895641,0.892111675873454,127.857202760778,0.687130153358524
8.77906466711633,0.025878262343191,0.10581936310139,0.273949213549632,1.11417361927816,0.945013347800766,0.677562997514868,113.955930763482,0.874969824278013,0.628788183194021,0.0303561072586346,0.0349929755365171,0.0571033336198523,0.0891216537765809,0.124704815989964,0.203085230909081,0.299971950299898,0.207553671615902,0.713319637189709,2.54181491793634,2.60093186617714,2.28623329303229,1.81462075020202,1.36815588562197,1.56445120054397,4.24140240365482,1.71871874717716,1.85446591454335,1.3202110990909,0.929199989073379,0.669512155978483,0.420104488563337,0.377346180065021,0.86163422991481,127.868579117426,0.71976383620192
8.84095036713734,0.0250056623259111,0.106020169250815,0.283678161350953,1.11396773882555,0.934415814937736,0.66451768282738,114.574301243495,0.870047517942347,0.629656979132629,0.0303503373650144,0.0349943169161874,0.0571186006753444,0.0889780249801271,0.1243157261767,0.2029715615999,0.300066404777682,0.207409587067959,0.744816352565915,2.54795239206099,2.64081527172322,2.33449393179454,1.84032267868244,1.35860111707318,1.61069607124396,4.2662722684814,1.66200769334811,1.81504311643852,1.27298873647874,0.911747344898239,0.678535140526567,0.394598077631127,0.35841954847735,0.878254347312894,127.431193177061,0.665395348696244
8.9738670239154,0.0247724956766032,0.105808106130174,0.285043158108991,1.11325154313823,0.947629548791349,0.657994404153482,113.956690069337,0.858852118392629,0.621991215100846,0.0303556261831641,0.034998070624103,0.057039067022424,0.0889770448590973,0.124282302136176,0.203032761968358,0.299676490315956,0.207444935430709,0.727534013734361,2.55908734054004,2.63425137091155,2.30015412931011,1.85387137987783,1.37804931497655,1.55281013832742,4.30331350011883,1.63181627022803,1.80655027598645,1.31587149544746,0.918195672804823,0.652033314990508,0.393087273839819,0.353131975653164,0.849286620456873,127.55286964288,0.704074988864422
9.02430386041165,0.0271175282697322,0.110909444236282,0.288590126803357,1.11985571814867,0.941132211698788,0.65692690443942,114.267335440848,0.86000932828883,0.614035699089337,0.0303529774257404,0.0349967454173793,0.0568786601702668,0.0890525914507868,0.124304884879441,0.202919313762152,0.299744831584671,0.207271850949975,0.661530615485864,2.58625708067869,2.59510684650562,2.31825700706792,1.83704220550951,1.3928878988099,1.59703281260658,4.18678752646203,1.73033689821267,1.80093709095344,1.32429094720815,0.922957436441507,0.644785575989436,0.386032190739206,0.36749928140749,0.850580364008132,127.445665094573,0.689221088817288
8.98572038460615,0.0280006682440937,0.108856926665867,0.283641210301461,1.1407972945782,0.944980081519031,0.655400249093308,112.425472335127,0.858690861495483,0.626260247623796,0.0303162395192374,0.0350138842898902,0.0569986057717591,0.0887704289042398,0.124396202999566,0.20287515650757,0.299832154231516,0.207052711582412,0.767608980503472,2.55450331820604,2.65010740700485,2.34738680383686,1.83924181562965,1.39125983446629,1.58306012816628,4.21347010496719,1.65097281848165,1.80291304153932,1.32786431452083,0.911106084261179,0.667993376525581,0.404631424734177,0.369235969583757,0.870072962618043,127.113601580815,0.725337259471705
9.10995082407994,0.0275879943510465,0.112099151918223,0.28329948339808,1.13759648168402,0.960390446670151,0.659546141770729,113.234728163101,0.855109339554313,0.6285623491346,0.0302989721923634,0.0350280364289997,0.0569332213707219,0.0891366398211887,0.124069924225457,0.202719117115922,0.299768508636443,0.207545086127175,0.680092145204969,2.54632378235971,2.71298844032062,2.31959216940041,1.80326681517499,1.35326306115997,1.55681780909329,4.23338424032108,1.76811588406132,1.83976892660956,1.30737678689194,0.941769056221876,0.671956944620068,0.39121143051061,0.359819889096435,0.878831794954138,127.201061631707,0.723956263380854
9.05952536120527,0.026485295866564,0.112133182018605,0.285744314105887,1.1316994166741,0.961913384211336,0.680551438522074,113.462276493771,0.858560758176017,0.644755772442851,0.0303021740082,0.0349917208007567,0.056976453033,0.089128259188728,0.123991848927098,0.203065930393801,0.299738020737651,0.207283378976269,0.683686923368091,2.5802267810598,2.67506507130191,2.32521085646986,1.85322278086417,1.39778767722507,1.57091197581107,4.27417422694345,1.78003204087098,1.86618327005793,1.33286345091579,0.959724893934062,0.67971817225767,0.408537449622706,0.386664152211141,0.896833336377243,127.154724582905,0.761018748863913
